Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,Close_below_SMA_10,SMA_20,Close_below_SMA_20,SMA_50,Close_below_SMA_50,SMA_100,Close_below_SMA_100,SMA_150,Close_below_SMA_150,SMA_200,Close_below_SMA_200,^HSI_Close,title_sc,supp_sc,Target_Price,BB_Price,BB_Count,Short_Ratio,Short_Count,Short_Amount,Target_Price_Uplift,Avg_BB_Price,Close_over_Avg_BB,BB_Value,Close_over_BB,BB_Conf,Actual_High_Next_20_P,Predicted_High_Next_20_P,MAE_P,Type
2018-10-10,293.196,295.988,284.819,285.617,33300721,0.0,0.0,309.57090000000005,1,315.11560000000077,1,334.06765999999976,1,363.93500999999975,1,380.9357333333331,1,393.9659349999996,1,26193.07,,,,291.06,134000.0,0.0638,0.19916706433560366,0.13701205105050723,0.0,211.2295752126219,0.3521638705777841,291.06,-0.018700611557754376,0.134,6.1,5.7,0.39999999999999947,Train / Val
2018-10-11,273.251,273.849,264.275,266.27,67626040,0.0,0.0,303.2882000000001,1,313.0712000000007,1,332.30849999999975,1,362.5077299999997,1,379.81835999999976,1,393.3617599999996,1,25266.37,0.6486,0.6486,,268.8,144000.0,0.0574,0.3895167237863867,0.24949307144765256,0.0,211.64696014016644,0.258085633848266,268.8,-0.009412202380952528,0.144,13.8,4.0,9.8,Train / Val
2018-10-12,276.242,288.808,272.253,287.611,54416265,0.0,0.0,299.5983,1,312.07395000000076,1,330.98013999999984,1,361.2850799999997,1,378.9162333333331,1,392.83841499999966,1,25801.49,,,,281.39,146000.0,0.0735,0.4021517504663572,0.271298851527298,0.0,212.15587821932118,0.35565887881115077,281.39,0.02210810618714243,0.146,5.3,3.6,1.6999999999999997,Train / Val
2018-10-15,290.802,290.802,277.24,282.026,27588752,0.0,0.0,295.5693,1,310.02955000000077,1,329.7395399999998,1,360.0364999999997,1,377.8866466666664,1,392.25231499999967,1,25445.06,-0.2732,-0.2732,,,,0.141,0.3904385926857837,0.26450651152798055,0.0,212.15587821932118,0.3293338952807563,281.39,0.002260208251892548,0.1123076923076923,7.4,4.4,3.0,Train / Val
2018-10-16,282.425,283.024,272.453,280.63,25111529,0.0,0.0,292.01900000000006,1,307.60620000000074,1,328.37527999999986,1,358.78392999999966,1,376.87694666666636,1,391.67814499999963,1,25462.26,,,,,,0.16870000000000002,0.4280399982647174,0.2859421077421699,0.0,212.15587821932118,0.3227538277770088,281.39,-0.0027008777852801646,0.08639053254437869,8.0,4.4,3.5999999999999996,Train / Val
2018-10-18,285.218,285.218,272.652,280.231,21982489,0.0,0.0,288.5285,1,305.7014000000007,1,326.93921999999986,1,357.5273699999996,1,375.8062066666664,1,391.0900349999996,1,25454.55,-0.1027,-0.1027,,,,0.0883,0.1790269402628953,0.11637128307996247,0.0,212.15587821932118,0.3208731351308802,281.39,-0.0041188386225522455,0.06645425580336822,8.1,4.7,3.3999999999999995,Train / Val
2018-10-19,274.447,285.417,272.652,281.229,25231456,0.0,0.0,285.8958,1,303.90635000000077,1,325.44333999999986,1,356.3107099999997,1,374.71557999999976,1,390.4770599999997,1,25561.4,,,,,,0.1106,0.27131143985076567,0.18002669085514905,0.0,212.15587821932118,0.32557722350390317,281.39,-0.000572159636092251,0.05111865831028325,7.7,4.4,3.3,Train / Val
2018-10-22,281.229,292.996,279.832,290.404,28245575,0.0,0.0,284.51959999999997,0,302.39055000000076,1,323.9913399999998,1,355.1738299999997,1,373.5998733333331,1,389.9328499999997,1,26153.15,,,,,,0.09380000000000001,0.25605179818662965,0.1759846598499444,0.0,212.15587821932118,0.36882372733405,281.39,0.03203383204804733,0.039322044854064035,4.3,4.1,0.20000000000000018,Train / Val
2018-10-23,292.199,292.199,276.242,277.04,30960896,0.0,0.0,282.4054,1,300.07690000000076,1,322.10051999999985,1,353.9352299999997,1,372.37649999999974,1,389.28698999999966,1,25346.55,,,,,,0.0418,0.1088347577111622,0.07003719643461424,0.0,212.15587821932118,0.30583230747725665,281.39,-0.01545897153416953,0.030247726810818488,9.4,4.5,4.9,Train / Val
2018-10-24,281.827,284.021,271.256,275.046,26379754,0.0,0.0,280.61039999999997,1,297.1549500000008,1,320.2216799999999,1,352.74648999999977,1,371.13452666666643,1,388.6421049999997,1,25249.78,-0.3182,-0.3182,,,,0.1374,0.36165459199167066,0.23951298601527207,0.0,212.15587821932118,0.2964335577620181,281.39,-0.02254522193397057,0.023267482162168063,10.2,4.7,5.499999999999999,Train / Val
2018-10-25,266.07,269.261,264.275,268.264,31111906,0.0,0.0,278.8751,1,294.22300000000075,1,318.38669999999985,1,351.4480499999998,1,369.8141666666665,1,387.9045999999996,1,24994.46,,,,,,0.1437,0.45338597023990285,0.28975863420425746,0.0,212.15587821932118,0.2644664962932384,281.39,-0.04664700238103692,0.01789806320166774,12.9,4.8,8.100000000000001,Train / Val
2018-10-26,268.264,269.062,258.69,259.289,26383457,0.0,0.0,278.177,1,290.7326000000008,1,316.61955999999986,1,350.0119899999998,1,368.4565333333331,1,387.10032499999966,1,24717.63,,,,,,0.1305,0.3420025161598195,0.21357580573879884,0.0,212.15587821932118,0.2221626955438578,281.39,-0.07854223675326055,0.013767740924359801,16.8,4.8,12.0,Train / Val
2018-10-29,263.876,263.876,254.302,259.289,24019681,0.0,0.0,275.3448,1,287.4715500000008,1,315.10371999999984,1,348.46622999999977,1,367.1214533333331,1,386.24828499999967,1,24812.04,0.4588,0.4588,,,,0.113,0.2629712376903388,0.1591819189865782,0.0,212.15587821932118,0.2221626955438578,281.39,-0.07854223675326055,0.010590569941815231,16.8,5.8,11.0,Train / Val
2018-10-30,255.3,257.294,250.712,251.51,29484819,0.0,0.0,272.29320000000007,1,283.9312500000008,1,313.6357399999999,1,346.7928199999998,1,365.7026733333331,1,385.3503849999997,1,24585.53,,,,,,0.15710000000000002,0.47104247104247104,0.28570234554726975,0.0,212.15587821932118,0.18549625921745871,281.39,-0.10618714240022742,0.008146592262934795,20.5,5.3,15.2,Train / Val
2018-10-31,256.497,266.27,255.898,266.27,34358127,0.0,0.0,270.85720000000003,1,281.43810000000076,1,312.2395799999999,1,345.2171399999997,1,364.4088266666664,1,384.49941499999966,1,24979.69,-0.6597,-0.6597,,,,0.12,0.4157520281115787,0.2589949175374326,0.0,212.15587821932118,0.2550677465779998,281.39,-0.05373325278083796,0.006266609433026764,18.0,5.2,12.8,Train / Val
2018-11-01,274.248,282.425,270.658,277.04,41075613,0.0,0.0,270.53810000000004,0,279.53330000000074,1,310.7835799999999,1,343.70727999999974,1,363.3406933333331,1,383.6764249999996,1,25416.0,,,,,,0.0823,0.33523491388659926,0.2219347457173824,0.0,212.15587821932118,0.30583230747725665,281.39,-0.01545897153416953,0.004820468794635972,15.5,4.3,11.2,Train / Val
2018-11-02,294.193,302.969,288.608,302.77,66912440,0.0,0.0,272.69220000000007,0,279.2940000000007,0,309.8461599999999,1,342.59632999999974,1,362.57279999999975,1,382.99899999999957,1,26486.35,,,,,,0.1421,1.0,0.7249574714425739,0.0,212.15587821932118,0.4271110588178202,281.39,0.07597995664380397,0.0037080529189507474,5.7,3.2,2.5,Train / Val
2018-11-05,293.794,295.589,286.016,291.6,27220707,0.0,0.0,272.81180000000006,0,278.66570000000075,0,308.50981999999993,1,341.33378999999974,1,361.6866533333331,1,382.32045499999964,1,25934.39,0.5106,0.5106,,,,0.20129999999999998,0.5630016051364366,0.3971526253373574,0.0,212.15587821932118,0.37446109175703146,281.39,0.036284160773303986,0.002852348399192883,12.2,3.5,8.7,Train / Val
2018-11-06,293.994,293.994,285.218,291.201,23335427,0.0,0.0,274.22790000000003,0,278.3166500000008,0,307.1734799999999,1,340.0832199999997,1,360.7606933333331,1,381.5762299999996,1,26120.96,0.128,0.128,,,,0.135,0.31034445360288054,0.2154740859585383,0.0,212.15587821932118,0.3725803991109031,281.39,0.034866199936032016,0.0021941141532252945,12.5,5.0,7.5,Train / Val
2018-11-07,292.597,300.974,285.218,292.597,25726022,0.0,0.0,275.98300000000006,0,278.2967000000007,0,305.9647799999999,1,338.86854999999974,1,359.9767266666664,1,380.88376499999964,1,26147.69,,,360.0,,,0.214,0.5656696021864561,0.4004692100274824,0.23036121354627714,212.15587821932118,0.37916046661465064,281.39,0.03982728597320451,0.0016877801178656108,11.9,4.3,7.6000000000000005,Train / Val
2018-11-08,300.177,300.775,291.201,292.797,30646347,0.0,0.0,278.4363,0,278.6557000000007,0,304.6204599999999,1,337.6877899999997,1,359.2113399999997,1,380.13756499999965,1,26227.72,-0.2263,-0.2263,360.0,,,0.154,0.48053229794802826,0.34446241911590336,0.22952079427043293,212.15587821932118,0.3801031696954169,281.39,0.04053804328512034,0.0012982923983581621,11.9,3.8,8.100000000000001,Train / Val
2018-11-09,286.813,286.813,277.439,278.436,28764444,0.0,0.0,280.351,1,279.2640000000007,1,302.9011599999999,1,336.38335999999975,1,358.3515399999997,1,379.2956799999997,1,25601.92,,,360.0,,,0.1445,0.4194720402585571,0.28338129010890517,0.2929362582424688,212.15587821932118,0.31241237498100394,281.39,-0.01049788549699704,0.0009986864602755095,17.6,3.7,13.900000000000002,Train / Val
2018-11-12,274.647,276.043,269.261,269.86,27299303,0.0,0.0,281.4081,1,278.37645000000066,1,301.1020999999999,1,335.1248099999998,1,357.5128466666664,1,378.4168849999997,1,25633.18,-0.2023,-0.2023,360.0,,,0.08990000000000001,0.23470782178647348,0.15029171288300866,0.3340250500259394,212.15587821932118,0.27198926687775216,281.39,-0.04097515903194848,0.0007682203540580841,21.4,3.6,17.799999999999997,Train / Val
2018-11-13,261.283,274.647,259.289,273.649,33466976,0.0,0.0,283.622,1,277.9576000000007,1,299.4466399999999,1,333.8702499999997,1,356.64501333333305,1,377.5341449999997,1,25792.87,0.296,0.296,360.0,,,0.10640000000000001,0.3548761442019869,0.2237732553119935,0.3155538664493567,212.15587821932118,0.2898487767428666,281.39,-0.027509861757702758,0.0005909387338908339,19.7,3.9,15.799999999999999,Train / Val
2018-11-14,275.245,275.843,269.461,271.455,21334990,0.0,0.0,284.14050000000003,1,277.4988500000007,1,298.0943399999999,1,332.6276499999998,1,355.7346933333331,1,376.6026199999997,1,25654.43,-0.6124,-0.6124,360.0,,,0.1067,0.21556548522840657,0.13739008326208446,0.3261866607725039,212.15587821932118,0.27950732394686195,281.39,-0.03530686946941963,0.00045456825683910297,20.6,3.7,16.900000000000002,Train / Val
2018-11-15,283.223,288.01,276.841,287.212,46024464,0.0,0.0,285.15770000000003,0,277.84790000000066,0,297.2007799999999,1,331.53663999999975,1,354.8816533333331,1,375.67723999999976,1,26103.34,,,320.0,,,0.0608,0.27208147151967377,0.18270701787799615,0.11415957550520184,212.15587821932118,0.3537781861650222,281.39,0.020690145349870237,0.00034966788987623304,14.0,3.4,10.6,Train / Val
2018-11-16,289.207,290.603,285.018,289.606,25920320,0.0,0.0,283.8413,0,278.2667500000006,0,296.2394199999999,1,330.55532999999974,1,354.0286533333331,1,374.79168999999973,1,26183.53,,,381.0,,,0.031200000000000002,0.05627738492907032,0.03464218559001065,0.3155804783050076,212.15587821932118,0.3650623420417931,281.39,0.029197910373502944,0.00026897529990479465,13.1,3.2,9.899999999999999,Train / Val
2018-11-19,292.199,293.994,288.608,290.404,18040808,0.0,0.0,283.7217,0,278.26675000000057,0,295.5692599999999,1,329.60992999999974,1,353.22342666666646,1,373.9648649999997,1,26372.0,,,381.0,,,0.0823,0.12963645828814369,0.08764829570800979,0.3119653999256209,212.15587821932118,0.36882372733405,281.39,0.03203383204804733,0.00020690407684984202,12.8,3.6,9.200000000000001,Train / Val
2018-11-20,283.423,284.22,280.032,280.83,17061588,0.0,0.0,282.6846,1,278.4562500000006,0,294.9110599999999,1,328.65454999999974,1,352.38887333333315,1,373.02448999999973,1,25840.34,,,381.0,,,0.0958,0.14591557849984815,0.09531446780319816,0.35669266104048725,212.15587821932118,0.32369653085777483,281.39,-0.001990120473364332,0.00015915698219218618,16.6,3.7,12.900000000000002,Train / Val
