Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,Close_below_SMA_10,SMA_20,Close_below_SMA_20,SMA_50,Close_below_SMA_50,SMA_100,Close_below_SMA_100,SMA_150,Close_below_SMA_150,^HSI_Close,title_sc,supp_sc,Target_Price,BB_Price,BB_Count,Target_Price_Uplift,BB_Value,Close_over_BB,BB_Conf,Actual_High_Next_20_P,Predicted_High_Next_20_P,MAE_P,Type
2017-01-06,194.793,195.389,193.304,193.701,20077760,0.0,0.0,185.76860000000005,0,185.18274999999988,0,192.41445999999982,0,200.1664700000002,1,192.7917266666668,0,22503.01,,,,,,0.0,,0.0,0.0,6.8,5.3,1.5,Train / Val
2017-01-09,195.29,195.488,193.8,194.198,13605277,0.0,0.0,187.09900000000005,0,185.45084999999986,0,192.08483999999982,0,200.2111500000002,1,192.95984666666678,0,22558.69,0.0772,0.0772,,,,0.0,,0.0,0.0,6.5,2.6,3.9,Train / Val
2017-01-10,196.084,196.58,194.694,196.58,15628780,0.0,0.0,188.73710000000005,0,185.80329999999987,0,191.8346399999998,0,200.2369600000002,1,193.13988000000012,0,22744.85,,,,,,0.0,,0.0,0.0,5.3,3.4,1.9,Train / Val
2017-01-11,198.566,199.956,197.275,199.36,20703850,0.0,0.0,190.83190000000008,0,186.42874999999987,0,191.69165999999984,0,200.3144000000002,1,193.3185866666668,0,22935.35,,,,,,0.0,,0.0,0.0,3.8,5.5,1.7000000000000002,Train / Val
2017-01-12,199.559,199.559,195.19,197.375,16362476,0.0,0.0,192.34100000000004,0,187.10884999999985,0,191.5526799999998,0,200.2727000000002,1,193.4655266666668,0,22829.02,,,,,,0.0,,0.0,0.0,4.8,2.6,2.1999999999999997,Train / Val
2017-01-13,197.573,198.765,197.275,198.268,10155934,0.0,0.0,193.5423,0,187.77404999999985,0,191.4037599999998,0,200.25185000000022,1,193.62305333333347,0,22937.38,,,,,,0.0,,0.0,0.0,4.4,2.4,2.0000000000000004,Train / Val
2017-01-16,198.268,198.268,194.595,195.29,11600274,0.0,0.0,194.23730000000003,0,188.26549999999983,0,191.25087999999985,0,200.17143000000024,1,193.76602000000014,0,22718.15,0.0,0.0,,,,0.0,,0.0,0.0,5.9,2.8,3.1000000000000005,Train / Val
2017-01-17,198.467,198.467,196.084,196.283,8845604,0.0,0.0,195.06140000000005,0,188.94559999999984,0,191.16549999999984,0,200.11286000000027,1,193.95267333333348,0,22840.97,,,,,,0.0,,0.0,0.0,7.7,2.2,5.5,Train / Val
2017-01-18,197.176,198.367,196.58,198.268,10962405,0.0,0.0,196.12370000000004,0,189.72994999999983,0,191.15953999999982,0,200.09995000000023,1,194.1605066666668,0,23098.26,,,,,,0.0,,0.0,0.0,7.7,3.1,4.6,Train / Val
2017-01-19,199.162,199.162,196.878,198.07,9664250,0.0,0.0,196.73930000000007,0,190.58874999999983,0,191.06621999999982,0,200.09995000000023,1,194.3359066666668,0,23049.96,,,,,,0.0,,0.0,0.0,7.9,2.1,5.800000000000001,Train / Val
2017-01-20,197.573,197.97,196.283,196.283,7686725,0.0,0.0,196.9975000000001,1,191.38304999999986,0,190.9093599999998,0,200.07315000000025,1,194.52719333333346,0,22885.91,,,,,,0.0,,0.0,0.0,8.9,3.7,5.2,Train / Val
2017-01-23,194.992,197.871,194.992,196.382,7059398,0.0,0.0,197.2159000000001,1,192.15744999999984,0,190.8180199999998,0,200.03741000000028,1,194.71848000000014,0,22898.52,,,,,,0.0,,0.0,0.0,8.8,4.7,4.1000000000000005,Train / Val
2017-01-24,197.474,197.474,195.488,196.382,8825373,0.0,0.0,197.19610000000006,1,192.96659999999983,0,190.61151999999976,0,199.9679100000003,1,194.8978533333335,0,22949.86,,,,,,0.0,,0.0,0.0,9.4,4.3,5.1000000000000005,Train / Val
2017-01-25,199.559,199.559,197.772,199.36,17017199,0.0,0.0,197.19610000000006,0,194.01399999999984,0,190.62739999999977,0,199.9579800000003,1,195.0825200000002,0,23049.12,,,,,,0.0,,0.0,0.0,7.8,4.1,3.7,Train / Val
2017-01-26,200.949,203.927,200.353,203.53,21037878,0.0,0.0,197.81160000000008,0,195.07629999999986,0,190.8736199999998,0,199.9818100000003,0,195.26718666666682,0,23374.17,,,,,,0.0,,0.0,0.0,5.6,3.2,2.3999999999999995,Train / Val
2017-01-27,204.126,204.126,202.736,202.934,8717396,0.0,0.0,198.2782000000001,0,195.91024999999985,0,191.09599999999978,0,200.00762000000032,0,195.45450000000017,0,23360.78,,,,,,0.0,,0.0,0.0,5.9,3.5,2.4000000000000004,Train / Val
2017-02-01,200.552,205.317,199.36,205.119,19494245,0.0,0.0,199.2611000000001,0,196.74919999999983,0,191.28861999999978,0,199.9718800000003,0,195.67160000000015,0,23318.39,,,,,,0.0,,0.0,0.0,4.7,4.3,0.40000000000000036,Train / Val
2017-02-02,205.516,206.906,202.934,203.729,14245064,0.0,0.0,200.0057000000001,0,197.53354999999985,0,191.49513999999976,0,199.87459000000032,0,195.89862666666681,0,23184.52,,,,,,0.0,,0.0,0.0,5.5,4.9,0.5999999999999996,Train / Val
2017-02-03,203.927,204.92,200.949,203.53,12525535,0.0,0.0,200.53190000000012,0,198.32779999999985,0,191.6857599999998,0,199.79318000000032,0,196.1269733333335,0,23129.21,,,,,,0.0,,0.0,0.0,5.6,6.0,0.40000000000000036,Train / Val
2017-02-06,204.92,205.913,202.934,205.913,9244792,0.0,0.0,201.31620000000015,0,199.02774999999988,0,191.9597799999998,0,199.71773000000033,0,196.3586333333335,0,23348.24,,,,,,0.0,,0.0,0.0,4.3,4.1,0.20000000000000018,Train / Val
2017-02-07,204.523,205.913,202.934,203.927,11540961,0.0,0.0,202.08060000000015,0,199.53904999999986,0,192.1503999999998,0,199.63433000000035,0,196.55256666666682,0,23331.57,,,,,,0.0,,0.0,0.0,5.4,5.5,0.09999999999999964,Train / Val
2017-02-08,202.934,203.729,200.949,202.537,15978068,0.0,0.0,202.69610000000011,1,199.95599999999988,0,192.34299999999982,0,199.60454000000036,0,196.71870000000018,0,23485.13,,,,,,0.0,,0.0,0.0,6.1,5.3,0.7999999999999998,Train / Val
2017-02-09,204.126,205.516,202.736,202.736,12967234,0.0,0.0,203.3315000000001,1,200.2637999999999,0,192.58127999999982,0,199.56681000000037,0,196.90270666666686,0,23525.14,,,,,,0.0,,0.0,0.0,6.0,3.1,2.9,Train / Val
2017-02-10,203.927,204.523,200.949,201.147,13335776,0.0,0.0,203.51020000000008,1,200.35314999999989,0,192.77189999999985,0,199.5072400000004,0,197.0900200000002,0,23574.98,,,,,,0.0,,0.0,0.0,6.8,2.8,4.0,Train / Val
2017-02-13,201.545,203.53,201.545,202.14,11469706,0.0,0.0,203.37120000000007,1,200.59139999999988,0,192.93669999999983,0,199.44568000000038,0,197.27071333333353,0,23710.98,,,,,,0.0,,0.0,0.0,6.3,3.1,3.1999999999999997,Train / Val
2017-02-14,201.743,202.339,201.346,201.346,11741212,0.0,0.0,203.2124000000001,1,200.74529999999987,0,193.13129999999984,0,199.38015000000038,0,197.4414800000002,0,23703.01,,,,,,0.0,,0.0,0.0,6.7,2.8,3.9000000000000004,Train / Val
2017-02-15,200.75,206.31,200.75,205.119,20967951,0.0,0.0,203.2124000000001,0,201.23674999999986,0,193.38745999999983,0,199.35633000000038,0,197.61754666666687,0,23994.87,,,,,,0.0,,0.0,0.0,4.7,2.2,2.5,Train / Val
2017-02-16,208.494,211.473,206.509,210.48,30654514,0.0,0.0,203.88750000000007,0,201.94659999999982,0,193.73495999999986,0,199.36427000000037,0,197.82339333333354,0,24107.7,,,,,,0.0,,0.0,0.0,4.2,3.3,0.9000000000000004,Train / Val
2017-02-17,212.069,213.458,210.281,210.679,18573582,0.0,0.0,204.60240000000005,0,202.5671499999998,0,194.15591999999987,0,199.34045000000035,0,198.0285800000002,0,24033.74,,,,,,0.0,,0.0,0.0,5.0,4.1,0.9000000000000004,Train / Val
2017-02-20,211.671,213.657,211.076,212.466,14388585,0.0,0.0,205.25770000000006,0,203.28694999999982,0,194.63247999999984,0,199.29875000000035,0,198.2304600000002,0,24146.08,,,,,,0.0,,0.0,0.0,6.6,3.9,2.6999999999999997,Train / Val
2017-02-21,212.069,213.26,208.494,209.487,14978211,0.0,0.0,205.81370000000007,0,203.9471499999998,0,195.05145999999982,0,199.27889000000036,0,198.40387333333354,0,23963.63,,,,,,0.0,,0.0,0.0,8.9,4.0,4.9,Train / Val
2017-02-22,210.48,213.458,210.48,213.458,14282531,0.0,0.0,206.90580000000008,0,204.80094999999983,0,195.54389999999984,0,199.27094000000034,0,198.60243333333355,0,24201.96,,,,,,0.0,,0.0,0.0,6.9,3.6,3.3000000000000003,Train / Val
2017-02-23,214.054,214.848,212.466,213.26,15728062,0.0,0.0,207.95820000000012,0,205.64484999999985,0,196.01847999999984,0,199.25307000000032,0,198.81092666666686,0,24114.86,,,,,,0.0,,0.0,0.0,7.0,4.2,2.8,Train / Val
2017-02-24,211.87,212.664,209.686,209.686,17224457,0.0,0.0,208.81210000000016,0,206.16114999999985,0,196.47517999999982,0,199.18953000000033,0,198.98037333333352,0,23965.7,,,,,,0.0,,0.0,0.0,8.8,3.9,4.9,Train / Val
2017-02-27,209.487,212.069,208.097,208.693,14141432,0.0,0.0,209.46740000000017,1,206.41929999999988,0,196.97357999999983,0,199.16173000000032,0,199.14982000000018,0,23925.05,,,,,,0.0,,0.0,0.0,9.3,3.4,5.9,Train / Val
2017-02-28,209.289,210.083,205.516,205.516,16362243,0.0,0.0,209.8844000000002,1,206.54839999999984,1,197.3846199999998,0,199.06443000000033,0,199.2941133333335,0,23740.73,,,,,,0.0,,0.0,0.0,11.0,4.3,6.7,Train / Val
2017-03-01,205.516,205.913,203.53,205.317,19151883,0.0,0.0,209.90420000000017,1,206.55829999999986,1,197.78173999999984,0,198.95919000000032,0,199.41854666666686,0,23776.49,,,,,,0.0,,0.0,0.0,11.3,4.1,7.200000000000001,Train / Val
2017-03-02,209.09,209.487,204.92,204.92,15808759,0.0,0.0,209.3482000000002,1,206.61784999999986,1,198.22651999999982,0,198.8499800000003,0,199.55158666666685,0,23728.07,,,,,,0.0,,0.0,0.0,11.5,3.2,8.3,Train / Val
2017-03-03,204.523,207.303,202.736,205.714,16233580,0.0,0.0,208.85170000000016,1,206.72704999999988,1,198.68917999999982,0,198.74871000000027,0,199.67204666666683,0,23552.72,,,,,,0.0,,0.0,0.0,11.1,2.8,8.3,Train / Val
2017-03-06,205.119,208.891,205.119,207.7,11372312,0.0,0.0,208.37510000000015,1,206.81639999999987,0,199.22529999999983,0,198.67921000000027,0,199.80574666666683,0,23596.28,,,,,,0.0,,0.0,0.0,10.0,2.2,7.8,Train / Val
2017-03-07,207.303,211.076,207.303,210.281,12046358,0.0,0.0,208.45450000000014,0,207.1340999999999,0,199.82297999999983,0,198.63949000000025,0,199.97320000000016,0,23681.07,,,,,,0.0,,0.0,0.0,8.7,2.1,6.6,Train / Val
2017-03-08,208.693,211.076,208.693,210.679,10855929,0.0,0.0,208.17660000000015,0,207.5411999999999,0,200.41867999999985,0,198.62758000000028,0,200.15654666666683,0,23782.27,,,,,,0.0,,0.0,0.0,8.5,1.9,6.6,Train / Val
2017-03-09,211.473,211.473,207.7,208.296,14123866,0.0,0.0,207.68020000000016,0,207.8191999999999,0,200.98061999999985,0,198.62560000000028,0,200.32400666666683,0,23501.56,,,,,,0.0,,0.0,0.0,9.7,3.1,6.6,Train / Val
2017-03-10,207.899,211.274,207.7,210.877,15876601,0.0,0.0,207.79930000000013,0,208.30569999999994,0,201.62991999999983,0,198.65936000000028,0,200.52852666666683,0,23568.67,,,,,,0.0,,0.0,0.0,8.4,2.5,5.9,Train / Val
2017-03-13,211.473,214.253,211.274,213.856,20012750,0.0,0.0,208.31560000000007,0,208.8914999999999,0,202.26135999999985,0,198.72489000000027,0,200.74562666666682,0,23829.67,,,,,,0.0,,0.0,0.0,6.9,4.3,2.6000000000000005,Train / Val
2017-03-14,214.451,214.451,212.267,213.061,15104670,0.0,0.0,209.07010000000008,0,209.4772499999999,0,202.79747999999984,0,198.74673000000027,0,200.9441933333335,0,23827.95,,,,,,0.0,,0.0,0.0,7.6,3.4,4.199999999999999,Train / Val
2017-03-15,211.473,214.054,211.473,213.061,10738632,0.0,0.0,209.8445000000001,0,209.8743499999999,0,203.29189999999983,0,198.76460000000029,0,201.11496000000017,0,23792.85,,,,,,0.0,,0.0,0.0,8.9,2.1,6.800000000000001,Train / Val
2017-03-16,216.04,219.217,214.65,219.217,27169372,0.0,0.0,211.27420000000012,0,210.31119999999993,0,203.91539999999986,0,198.83013000000028,0,201.3307333333335,0,24288.28,,,,,,0.0,,0.0,0.0,5.9,4.6,1.3000000000000007,Train / Val
2017-03-17,220.607,221.203,219.217,220.408,22110796,0.0,0.0,212.7436000000001,0,210.79764999999992,0,204.57065999999983,0,198.90757000000028,0,201.55577333333352,0,24309.93,,,,,,0.0,,0.0,0.0,5.3,5.0,0.2999999999999998,Train / Val
2017-03-20,220.408,226.564,220.21,226.564,24497641,0.0,0.0,214.6300000000001,0,211.50254999999993,0,205.26365999999985,0,199.03465000000025,0,201.81722000000016,0,24501.99,,,,,,0.0,,0.0,0.0,3.7,5.0,1.2999999999999998,Train / Val
2017-03-21,226.365,228.152,222.195,227.16,28352992,0.0,0.0,216.3179000000001,0,212.38619999999992,0,205.93283999999986,0,199.17365000000026,0,202.08859333333348,0,24593.12,,,,,,0.0,,0.0,0.0,4.7,5.1,0.39999999999999947,Train / Val
2017-03-22,222.394,225.372,221.798,223.585,24831244,0.0,0.0,217.6085000000001,0,212.89254999999994,0,206.52057999999982,0,199.30271000000027,0,202.31429333333347,0,24320.41,,,,,,0.0,,0.0,0.0,6.6,6.1,0.5,Train / Val
2017-03-23,220.21,221.997,216.636,221.401,39654843,0.0,0.0,218.9190000000001,0,213.2995999999999,0,207.01699999999983,0,199.42582000000027,0,202.4969733333335,0,24327.7,,,,,,0.0,,0.0,0.0,8.9,5.3,3.6000000000000005,Train / Val
2017-03-24,221.6,223.784,220.805,223.585,16607909,0.0,0.0,220.1898000000001,0,213.99454999999995,0,207.5014999999998,0,199.59658000000027,0,202.71010000000015,0,24358.27,,,,,,0.0,,0.0,0.0,8.6,3.7,4.8999999999999995,Train / Val
2017-03-27,223.585,226.762,221.798,223.188,20607592,0.0,0.0,221.12300000000013,0,214.71929999999992,0,208.0177599999998,0,199.78522000000027,0,202.8543866666668,0,24193.7,,,,,,0.0,,0.0,0.0,9.0,5.3,3.7,Train / Val
2017-03-28,225.372,225.372,223.188,224.38,14412946,0.0,0.0,222.25490000000013,0,215.66249999999997,0,208.5399999999998,0,199.97188000000028,0,203.0145666666668,0,24345.87,,,,,,0.0,,0.0,0.0,8.4,2.5,5.9,Train / Val
2017-03-29,228.351,228.549,224.975,226.365,16126457,0.0,0.0,223.58530000000013,0,216.71489999999994,0,209.16149999999976,0,200.20619000000028,0,203.1681200000002,0,24392.05,,,,,,0.0,,0.0,0.0,8.9,3.2,5.7,Train / Val
2017-03-30,227.557,227.557,223.585,223.585,17388185,0.0,0.0,224.02210000000014,1,217.64814999999993,0,209.70753999999977,0,200.4365200000003,0,203.31108666666685,0,24301.09,,,,,,0.0,,0.0,0.0,10.3,3.2,7.1000000000000005,Train / Val
2017-03-31,223.784,224.777,221.004,221.203,16116998,0.0,0.0,224.10160000000013,1,218.42259999999996,0,210.16623999999973,0,200.6628900000003,0,203.45538000000016,0,24111.59,,,,,,0.0,,0.0,0.0,11.5,4.5,7.0,Train / Val
2017-04-03,224.38,224.38,220.805,223.585,13042390,0.0,0.0,223.80370000000016,1,219.21684999999997,0,210.67653999999973,0,200.87138000000027,0,203.62548000000018,0,24261.48,,,,,,0.0,,0.0,0.0,10.3,4.2,6.1000000000000005,Train / Val
2017-04-05,226.365,227.16,224.578,227.16,21574677,0.0,0.0,223.80370000000016,0,220.06079999999997,0,211.29407999999975,0,201.10172000000028,0,203.81346000000016,0,24400.8,,,,,,0.0,,0.0,0.0,9.6,1.2,8.4,Train / Val
2017-04-06,226.167,227.16,224.777,226.365,11191221,0.0,0.0,224.08170000000018,0,220.84509999999995,0,211.89373999999975,0,201.3558800000003,0,203.9895200000002,0,24273.72,,,,,,0.0,,0.0,0.0,12.0,1.3,10.7,Train / Val
2017-04-07,226.365,226.564,222.593,225.571,14928165,0.0,0.0,224.49870000000018,0,221.70884999999993,0,212.47751999999974,0,201.5445200000003,0,204.1377800000002,0,24267.3,,,,,,0.0,,0.0,0.0,12.4,2.1,10.3,Train / Val
2017-04-10,226.365,226.762,223.784,224.777,7479213,0.0,0.0,224.6179000000002,0,222.40384999999992,0,212.98585999999975,0,201.8066300000003,0,204.30060666666685,0,24262.18,,,,,,0.0,,0.0,0.0,14.5,2.3,12.2,Train / Val
2017-04-11,226.365,226.365,222.592,223.387,9446922,0.0,0.0,224.6378000000002,1,222.88039999999992,0,213.38299999999973,0,202.12831000000028,0,204.44887333333352,0,24088.46,,,,,,0.0,,0.0,0.0,15.8,4.0,11.8,Train / Val
2017-04-12,223.784,229.344,223.585,229.344,15740467,0.0,0.0,225.1342000000002,0,223.69454999999994,0,213.91119999999972,0,202.5036000000003,0,204.64214666666686,0,24313.5,,,,,,0.0,,0.0,0.0,13.2,3.1,10.1,Train / Val
2017-04-13,227.954,232.124,227.16,228.947,20659980,0.0,0.0,225.39240000000018,0,224.48884999999996,0,214.38775999999973,0,202.83819000000028,0,204.77717333333354,0,24261.66,,,,,,0.0,,0.0,0.0,13.4,3.7,9.7,Train / Val
2017-04-18,229.344,230.138,226.365,226.365,14813343,0.0,0.0,225.67040000000014,0,224.84624999999997,0,214.84047999999973,0,203.16781000000032,0,204.8632200000002,0,23924.54,,,,,,0.0,,0.0,0.0,19.0,4.1,14.9,Train / Val
2017-04-19,226.365,229.741,226.365,228.549,16607985,0.0,0.0,226.40500000000014,0,225.25329999999994,0,215.34085999999974,0,203.5133100000003,0,204.97574000000023,0,23825.88,,,,,,0.0,,0.0,0.0,18.1,4.9,13.200000000000001,Train / Val
2017-04-20,230.932,234.904,229.939,234.904,21399865,0.0,0.0,227.53690000000014,0,225.67029999999994,0,215.92067999999975,0,203.9402300000003,0,205.11871333333355,0,24056.98,,,,,,0.0,,0.0,0.0,17.3,4.9,12.4,Train / Val
2017-04-21,235.896,237.882,232.124,234.705,16990163,0.0,0.0,228.29140000000015,0,226.04754999999994,0,216.53623999999974,0,204.34332000000032,0,205.26830000000024,0,24042.02,,,,,,0.0,,0.0,0.0,19.0,4.6,14.4,Train / Val
2017-04-24,238.279,238.279,234.904,236.294,14548614,0.0,0.0,229.28430000000017,0,226.68299999999994,0,217.21137999999974,0,204.77719000000033,0,205.47348666666693,0,24139.48,,,,,,0.0,,0.0,0.0,18.2,3.3,14.899999999999999,Train / Val
2017-04-25,237.088,241.059,235.499,241.059,18789716,0.0,0.0,230.8331000000002,0,227.66589999999997,0,217.9778399999997,0,205.27956000000034,0,205.70382000000026,0,24455.94,,,,,,0.0,,0.0,0.0,15.8,5.2,10.600000000000001,Train / Val
2017-04-26,242.052,242.846,238.676,239.868,20607333,0.0,0.0,232.3422000000002,0,228.48004999999998,0,218.7522599999997,0,205.7620800000003,0,205.92224666666692,0,24578.43,,,,,,0.0,,0.0,0.0,16.4,5.3,11.099999999999998,Train / Val
2017-04-27,240.463,243.243,237.684,242.846,17296815,0.0,0.0,234.28810000000016,0,229.46295,0,219.5663799999997,0,206.25154000000032,0,206.15258000000028,0,24698.48,,,,,,0.0,,0.0,0.0,15.0,3.0,12.0,Train / Val
2017-04-28,243.045,243.045,240.662,241.655,13449535,0.0,0.0,235.51920000000018,0,230.3267,0,220.3725599999997,0,206.75193000000027,0,206.37762000000026,0,24615.13,,,,,,0.0,,0.0,0.0,15.6,2.4,13.2,Train / Val
2017-05-02,243.243,246.619,243.045,246.619,19381149,0.0,0.0,237.28640000000019,0,231.33939999999998,0,221.20255999999972,0,207.29501000000025,0,206.63840666666692,0,24696.13,,,,,,0.0,,0.0,0.0,13.2,5.5,7.699999999999999,Train / Val
2017-05-04,245.825,245.825,241.059,242.052,23663993,0.0,0.0,238.85510000000022,0,232.26274999999995,0,221.83399999999972,0,207.78448000000026,0,206.85418000000024,0,24683.88,,,,,,0.0,,0.0,0.0,15.4,5.6,9.8,Train / Val
2017-05-05,241.456,242.251,240.066,242.052,14901527,0.0,0.0,240.20540000000022,0,233.30519999999993,0,222.4614599999997,0,208.30869000000024,0,207.04745333333358,0,24476.35,,,,,,0.0,,0.0,0.0,15.4,2.0,13.4,Train / Val
2017-05-08,245.428,245.428,241.655,243.045,19308767,0.0,0.0,241.01950000000025,0,234.2781999999999,0,223.0730399999997,0,208.85276000000025,0,207.22351333333356,0,24577.91,,,,,,0.0,,0.0,0.0,14.9,4.5,10.4,Train / Val
2017-05-09,246.222,249.002,243.839,249.002,19679502,0.0,0.0,242.44920000000025,0,235.37029999999996,0,223.86333999999974,0,209.45740000000023,0,207.47370666666689,0,24889.03,,,,,,0.0,,0.0,0.0,12.1,3.6,8.5,Train / Val
2017-05-10,250.193,253.569,247.413,248.605,29585623,0.0,0.0,243.68030000000027,0,236.48229999999995,0,224.56627999999972,0,210.05509000000023,0,207.70272000000023,0,25015.42,,,,,,0.0,,0.0,0.0,12.3,5.1,7.200000000000001,Train / Val
2017-05-11,247.81,253.172,247.612,252.775,20293953,0.0,0.0,244.85190000000026,0,237.84249999999992,0,225.3565799999997,0,210.68753000000027,0,207.95424000000023,0,25125.55,,,,,,0.0,,0.0,0.0,11.6,3.1,8.5,Train / Val
2017-05-12,254.363,257.342,253.37,256.349,25854155,0.0,0.0,246.50000000000028,0,239.42109999999994,0,226.2898399999997,0,211.38251000000025,0,208.22296666666688,0,25156.34,,,,,,0.0,,0.0,0.0,10.0,5.5,4.5,Train / Val
2017-05-15,257.739,258.732,255.952,257.143,21565437,0.0,0.0,247.92970000000028,0,241.10889999999995,0,227.25883999999974,0,212.11621000000025,0,208.52743333333353,0,25371.59,0.0,0.0,,,,0.0,,0.0,0.0,9.7,3.4,6.299999999999999,Train / Val
2017-05-16,259.724,259.724,254.363,256.944,22950129,0.0,0.0,249.45860000000025,0,242.48889999999997,0,228.28739999999974,0,212.83601000000024,0,208.8054200000002,0,25335.94,,,,,,0.0,,0.0,0.0,9.8,3.2,6.6000000000000005,Train / Val
2017-05-17,258.93,259.327,256.349,257.937,18005770,0.0,0.0,250.59040000000022,0,243.93839999999994,0,229.33979999999974,0,213.56077000000028,0,209.0860600000002,0,25293.63,0.0,0.0,,,,0.0,,0.0,0.0,9.3,2.2,7.1000000000000005,Train / Val
2017-05-18,255.157,269.454,255.157,262.107,54039295,0.0,0.0,252.5959000000002,0,245.72549999999995,0,230.48353999999975,0,214.35503000000026,0,209.39450000000022,0,25136.52,,,,,,0.0,,0.0,0.0,7.6,4.2,3.3999999999999995,Train / Val
2017-05-19,264.704,269.879,263.908,267.093,29296891,0.61,0.0,255.1000000000002,0,247.65269999999995,0,231.71111999999977,0,215.2001500000003,0,209.73618000000022,0,25174.87,,,,,,0.0,,0.0,0.0,5.6,6.7,1.1000000000000005,Train / Val
2017-05-22,270.277,275.452,269.083,274.059,27155898,0.0,0.0,258.2014000000002,0,249.61044999999996,0,233.03829999999974,0,216.13180000000028,0,210.13224000000022,0,25391.34,,,,,,0.0,,0.0,0.0,3.1,6.6,3.4999999999999996,Train / Val
2017-05-23,277.641,279.233,270.476,273.86,34952505,0.0,0.0,260.6872000000002,0,251.56819999999993,0,234.3098799999997,0,217.06643000000028,0,210.52962000000022,0,25403.15,0.6597,0.6597,,,,0.0,,0.0,0.0,3.1,3.3,0.19999999999999973,Train / Val
2017-05-24,274.258,274.457,267.69,272.267,23143763,0.0,0.0,263.0534000000002,0,253.36684999999994,0,235.54163999999972,0,217.9801600000003,0,210.9322666666669,0,25428.5,,,,,,0.0,,0.0,0.0,3.7,2.5,1.2000000000000002,Train / Val
2017-05-25,272.068,275.85,272.068,275.85,18057011,0.0,0.0,265.3609000000002,0,255.10639999999995,0,236.8927199999997,0,218.93667000000028,0,211.3813066666669,0,25630.78,,,,,,0.0,,0.0,0.0,2.4,2.3,0.10000000000000009,Train / Val
2017-05-26,274.258,277.641,274.059,276.646,16821442,0.0,0.0,267.3906000000002,0,256.9452999999999,0,238.20809999999972,0,219.91901000000027,0,211.84227333333357,0,25639.27,,,,,,0.0,,0.0,0.0,2.5,2.5,0.0,Train / Val
2017-05-29,276.646,276.845,272.665,273.462,16775468,0.0,0.0,269.02250000000015,0,258.4761,0,239.4002199999997,0,220.83079000000026,0,212.28333333333356,0,25701.63,,,,,,0.0,,0.0,0.0,4.9,2.5,2.4000000000000004,Train / Val
2017-05-31,273.462,275.651,266.098,266.297,37199378,0.0,0.0,269.9578000000002,1,259.7082,0,240.46493999999973,0,221.63121000000024,0,212.6528000000002,0,25660.65,,,,,,0.0,,0.0,0.0,7.8,5.6,2.2,Train / Val
2017-06-01,265.7,271.471,261.52,269.879,31879531,0.0,0.0,271.15200000000016,1,260.8712,0,241.60129999999975,0,222.44660000000025,0,213.0435000000002,0,25809.22,,,,,,0.0,,0.0,0.0,6.3,3.8,2.5,Train / Val
2017-06-02,274.258,274.258,268.088,268.685,18058922,0.0,0.0,271.80980000000017,1,262.20285,0,242.59065999999973,0,223.25303000000025,0,213.41697333333354,0,25924.05,,,,,,0.0,,0.0,0.0,6.8,5.1,1.7000000000000002,Train / Val
2017-06-05,270.476,272.267,267.69,270.277,12464553,0.0,0.0,272.1282000000002,1,263.61410000000006,0,243.58803999999975,0,224.07935000000023,0,213.8010600000002,0,25862.99,0.0,0.0,,,,0.0,,0.0,0.0,6.2,3.8,2.4000000000000004,Train / Val
2017-06-06,270.874,272.466,270.277,272.267,12386827,0.0,0.0,271.9490000000002,0,265.07520000000005,0,244.50209999999973,0,224.88288000000023,0,214.19046666666685,0,25997.14,,,,,,0.0,,0.0,0.0,5.4,3.4,2.0000000000000004,Train / Val
2017-06-07,273.263,274.258,269.481,271.471,13084272,0.0,0.0,271.7101000000001,1,266.19865,0,245.38831999999974,0,225.66058000000024,0,214.5785400000002,0,25974.16,,,,,,0.0,,0.0,0.0,5.7,3.3,2.4000000000000004,Train / Val
2017-06-08,271.471,273.064,270.078,272.068,14994316,0.0,0.0,271.6902000000002,0,267.3718,0,246.35797999999974,0,226.43928000000022,0,214.98780000000022,0,26063.06,,,,,,0.0,,0.0,0.0,5.5,3.0,2.5,Train / Val
2017-06-09,276.447,282.02,274.855,276.049,69183612,0.0,0.0,271.7101000000002,0,268.53550000000007,0,247.45093999999972,0,227.2339700000002,0,215.43419333333352,0,26030.29,0.0,0.0,,,,0.0,,0.0,0.0,4.0,6.4,2.4000000000000004,Train / Val
2017-06-12,269.879,273.462,268.088,269.282,38020407,0.0,0.0,270.9737000000002,1,269.18215000000004,0,248.36487999999972,0,227.93319000000017,0,215.85268000000022,0,25708.04,,,,,,0.0,,0.0,0.0,6.6,5.7,0.8999999999999995,Train / Val
2017-06-13,272.267,272.267,269.68,271.073,23003533,0.0,0.0,270.7348000000002,0,269.87865000000005,0,249.32257999999973,0,228.67017000000018,0,216.29767333333353,0,25852.1,0.296,0.296,,,,0.0,,0.0,0.0,5.9,4.2,1.7000000000000002,Train / Val
2017-06-14,272.665,276.049,271.67,276.049,22610380,0.0,0.0,271.71000000000015,0,270.8339,0,250.35595999999973,0,229.44798000000017,0,216.76657333333353,0,25875.9,,,,,,0.0,,0.0,0.0,4.0,4.7,0.7000000000000002,Train / Val
