Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,Close_below_SMA_10,SMA_20,Close_below_SMA_20,SMA_50,Close_below_SMA_50,SMA_100,Close_below_SMA_100,SMA_150,Close_below_SMA_150,^HSI_Close,title_sc,supp_sc,Target_Price,BB_Price,BB_Count,Short_Ratio,Target_Price_Uplift,Avg_BB_Price,Close_over_Avg_BB,BB_Value,Close_over_BB,BB_Conf,Actual_High_Next_20_P,Predicted_High_Next_20_P,MAE_P,Type
2018-09-20,328.1,328.1,320.321,323.313,19471441,0.0,0.0,317.48900000000015,0,330.74285000000043,1,348.8870600000002,1,373.52727000000004,1,391.0191866666666,1,27477.67,,,,323.94,122000.0,0.050199999999999995,0.6524813873736208,317.57050941820546,0.018082568788628572,323.94,-0.0019355436191887954,0.8356164383561644,3.1,-14.4,17.5,Train / Val
2018-09-21,326.704,333.485,325.108,333.485,30123052,0.0,0.0,319.24420000000015,0,329.76550000000043,0,347.95760000000024,1,372.9711600000001,1,390.52505333333323,1,27953.58,,,,330.11,118300.0,0.098,0.6524813873736208,318.81082859531773,0.046027832458943596,330.11,0.010223864772348712,0.8102739726027397,-0.4,-12.9,12.5,Train / Val
2018-09-24,331.291,331.491,325.108,326.903,18537726,0.0,0.0,320.6603000000001,0,328.11000000000047,1,346.8885200000002,1,372.3253500000001,1,389.9021199999999,1,27499.39,,,,328.64,117000.0,0.1035,0.6524813873736208,319.6866953541508,0.022573052775483715,328.64,-0.005285418695228694,0.8013698630136986,1.6,-15.3,16.900000000000002,Train / Val
2018-09-26,330.494,331.69,327.103,329.097,23118115,0.0,0.0,322.8542000000001,0,326.3448000000004,0,345.9750200000002,1,371.78507000000013,1,389.2195133333333,1,27816.87,,,,330.02,116500.0,0.0891,0.6524813873736208,320.52882896117524,0.026731358507108283,330.02,-0.0027968001939276954,0.797945205479452,1.0,-14.4,15.4,Train / Val
2018-09-27,332.289,332.289,320.92,324.51,19972795,0.0,0.0,324.54960000000005,1,324.57965000000047,1,344.9259000000002,1,371.22081000000014,1,388.41742666666664,1,27715.67,0.3818,0.3818,,324.91,118000.0,0.2039,0.6524813873736208,320.86290210016153,0.011366530303026368,324.91,-0.0012311101535811275,0.8082191780821918,0.7,-14.1,14.799999999999999,Train / Val
2018-09-28,326.704,326.704,320.321,322.316,16420799,0.0,0.0,324.4898,1,322.8743500000004,1,343.8807600000002,1,370.66248000000013,1,387.6086733333333,1,27788.52,,,,323.07,121000.0,0.1857,0.6524813873736208,321.0229613425232,0.004027869695268027,323.07,-0.0023338595350853586,0.8287671232876712,0.6,-15.6,16.2,Train / Val
2018-10-02,324.111,324.111,314.138,316.133,21722687,0.0,0.0,323.1934,1,321.7275000000004,1,342.6920200000002,1,369.9368300000002,1,386.6777666666666,1,27126.38,,,,317.92,120500.0,0.1033,0.6524813873736208,320.81395807713807,-0.01459088035070022,317.92,-0.005620910920986488,0.8253424657534246,0.8,-15.0,15.8,Train / Val
2018-10-03,312.144,318.726,312.144,315.136,13143988,0.0,0.0,322.87430000000006,1,320.88980000000043,1,341.59504000000015,1,369.16141000000016,1,385.8171666666666,1,27091.26,-0.1027,-0.1027,,315.91,124000.0,0.07150000000000001,0.6524813873736208,320.49608520648195,-0.016724339091470197,315.91,-0.0024500648918995838,0.8493150684931506,-0.2,-17.4,17.2,Train / Val
2018-10-04,314.537,314.537,306.16,307.556,22449211,0.0,0.0,321.91690000000006,1,319.3839000000004,1,340.26268000000016,1,368.1947500000001,1,384.85959333333324,1,26623.87,0.0,0.0,,309.25,124000.0,0.1246,0.6524813873736208,319.81149288168876,-0.038320989565633234,309.25,-0.005477768795473015,0.8493150684931506,-0.2,-15.0,14.8,Train / Val
2018-10-05,304.166,306.958,301.573,304.166,21377602,0.0,0.0,320.26150000000007,1,318.3966000000004,1,338.77078000000023,1,367.1683200000001,1,383.8820733333332,1,26572.57,,,,304.98,128000.0,0.0601,0.0,318.9346193995381,-0.046306103198653026,304.98,-0.0026690274772116496,0.8767123287671232,0.6,-16.4,17.0,Train / Val
2018-10-08,304.964,305.961,298.182,298.182,22217251,0.0,0.0,317.74840000000006,1,317.6187000000004,1,337.2589200000002,1,366.0522000000001,1,382.91109999999986,1,26202.57,,,,301.78,128000.0,0.0458,0.0,317.977013083297,-0.062252968827377075,301.78,-0.011922592617138128,0.8767123287671232,1.6,-15.8,17.400000000000002,Train / Val
2018-10-09,299.179,300.576,292.996,292.996,26099026,0.0,0.0,313.69950000000006,1,316.4718500000004,1,335.6792400000002,1,365.0215400000001,1,381.9971066666665,1,26172.91,,,,296.87,131000.0,0.0429,0.0,316.83632879537953,-0.07524493446197011,296.87,-0.01304948293866015,0.8972602739726028,3.4,-14.9,18.3,Train / Val
2018-10-10,293.196,295.988,284.819,285.617,33300721,0.0,0.0,309.57090000000005,1,315.1156000000004,1,334.06766000000016,1,363.9350100000001,1,380.9357333333332,1,26193.07,,,,291.06,134000.0,0.0638,0.0,315.48604417513684,-0.09467627721293281,291.06,-0.018700611557754376,0.9178082191780822,6.1,-13.3,19.4,Train / Val
2018-10-11,273.251,273.849,264.275,266.27,67626040,0.0,0.0,303.2882000000001,1,313.0712000000004,1,332.3085000000002,1,362.5077300000001,1,379.81835999999987,1,25266.37,0.6486,0.6486,,268.8,144000.0,0.0574,0.0,312.99796484085863,-0.14929159320450247,268.8,-0.009412202380952528,0.9863013698630136,13.8,-5.5,19.3,Train / Val
2018-10-12,276.242,288.808,272.253,287.611,54416265,0.0,0.0,299.5983,1,312.07395000000037,1,330.98014000000023,1,361.2850800000001,1,378.9162333333332,1,25801.49,,,,281.39,146000.0,0.0735,0.0,311.37761271067416,-0.07632730080937977,281.39,0.02210810618714243,1.0,5.3,-8.3,13.600000000000001,Train / Val
2018-10-15,290.802,290.802,277.24,282.026,27588752,0.0,0.0,295.5693,1,310.02955000000037,1,329.73954000000026,1,360.0365000000001,1,377.8866466666665,1,25445.06,-0.2732,-0.2732,,,,0.141,0.0,311.37761271067416,-0.0942637219649669,281.39,0.002260208251892548,0.7692307692307692,7.4,-13.4,20.8,Train / Val
2018-10-16,282.425,283.024,272.453,280.63,25111529,0.0,0.0,292.01900000000006,1,307.6062000000004,1,328.37528000000026,1,358.78393000000005,1,376.87694666666647,1,25462.26,,,,,,0.16870000000000002,0.0,311.37761271067416,-0.09874702437019522,281.39,-0.0027008777852801646,0.5917159763313609,8.0,-14.2,22.2,Train / Val
2018-10-18,285.218,285.218,272.652,280.231,21982489,0.0,0.0,288.5285,1,305.7014000000004,1,326.93922000000026,1,357.52737,1,375.8062066666665,1,25454.55,-0.1027,-0.1027,,,,0.0883,0.0,311.37761271067416,-0.10002842670521395,281.39,-0.0041188386225522455,0.4551661356395084,8.1,-15.8,23.9,Train / Val
2018-10-19,274.447,285.417,272.652,281.229,25231456,0.0,0.0,285.8958,1,303.9063500000004,1,325.44334000000026,1,356.31071000000003,1,374.7155799999999,1,25561.4,,,,,,0.1106,0.0,311.37761271067416,-0.09682331510033015,281.39,-0.000572159636092251,0.35012779664577565,7.7,-15.1,22.8,Train / Val
2018-10-22,281.229,292.996,279.832,290.404,28245575,0.0,0.0,284.51959999999997,0,302.3905500000004,1,323.99134000000026,1,355.17383000000007,1,373.59987333333316,1,26153.15,,,,,,0.09380000000000001,0.0,311.37761271067416,-0.06735748446424894,281.39,0.03203383204804733,0.2693290743429044,4.3,-14.7,19.0,Train / Val
2018-10-23,292.199,292.199,276.242,277.04,30960896,0.0,0.0,282.4054,1,300.07690000000036,1,322.1005200000003,1,353.9352300000001,1,372.37649999999985,1,25346.55,,,,,,0.0418,0.0,311.37761271067416,-0.11027643385068908,281.39,-0.01545897153416953,0.20717621103300335,9.4,-14.2,23.6,Train / Val
2018-10-24,281.827,284.021,271.256,275.046,26379754,0.0,0.0,280.61039999999997,1,297.15495000000044,1,320.22168000000033,1,352.7464900000001,1,371.13452666666655,1,25249.78,-0.3182,-0.3182,,,,0.1374,0.0,311.37761271067416,-0.11668023399110827,281.39,-0.02254522193397057,0.1593663161792333,10.2,-16.1,26.3,Train / Val
2018-10-25,266.07,269.261,264.275,268.264,31111906,0.0,0.0,278.8751,1,294.2230000000004,1,318.38670000000025,1,351.44805000000014,1,369.81416666666655,1,24994.46,,,,,,0.1437,0.0,311.37761271067416,-0.13846086215175157,281.39,-0.04664700238103692,0.12258947398402563,12.9,-14.4,27.3,Train / Val
2018-10-26,268.264,269.062,258.69,259.289,26383457,0.0,0.0,278.177,1,290.7326000000004,1,316.61956000000026,1,350.01199000000014,1,368.4565333333332,1,24717.63,,,,,,0.1305,0.0,311.37761271067416,-0.16728438585298633,281.39,-0.07854223675326055,0.0942995953723274,16.8,-14.7,31.5,Train / Val
2018-10-29,263.876,263.876,254.302,259.289,24019681,0.0,0.0,275.3448,1,287.4715500000004,1,315.1037200000003,1,348.46623000000017,1,367.1214533333332,1,24812.04,0.4588,0.4588,,,,0.113,0.0,311.37761271067416,-0.16728438585298633,281.39,-0.07854223675326055,0.07253815028640569,16.8,-12.9,29.700000000000003,Train / Val
2018-10-30,255.3,257.294,250.712,251.51,29484819,0.0,0.0,272.29320000000007,1,283.93125000000043,1,313.6357400000003,1,346.7928200000001,1,365.7026733333332,1,24585.53,,,,,,0.15710000000000002,0.0,311.37761271067416,-0.19226691408383922,281.39,-0.10618714240022742,0.055798577143389004,20.5,-10.8,31.3,Train / Val
2018-10-31,256.497,266.27,255.898,266.27,34358127,0.0,0.0,270.85720000000003,1,281.4381000000004,1,312.23958000000033,1,345.2171400000001,1,364.4088266666665,1,24979.69,-0.6597,-0.6597,,,,0.12,0.0,311.37761271067416,-0.14486466229217088,281.39,-0.05373325278083796,0.042921982417991535,18.0,-10.7,28.7,Train / Val
2018-11-01,274.248,282.425,270.658,277.04,41075613,0.0,0.0,270.53810000000004,0,279.5333000000004,1,310.7835800000003,1,343.7072800000001,1,363.3406933333332,1,25416.0,,,,,,0.0823,0.0,311.37761271067416,-0.11027643385068908,281.39,-0.01545897153416953,0.033016909552301174,15.5,-8.6,24.1,Train / Val
2018-11-02,294.193,302.969,288.608,302.77,66912440,0.0,0.0,272.69220000000007,0,279.2940000000004,0,309.84616000000034,1,342.5963300000001,1,362.57279999999986,1,26486.35,,,,,,0.1421,0.0,311.37761271067416,-0.02764364668269259,281.39,0.07597995664380397,0.025397622732539368,5.7,-6.4,12.100000000000001,Train / Val
2018-11-05,293.794,295.589,286.016,291.6,27220707,0.0,0.0,272.81180000000006,0,278.66570000000036,0,308.5098200000004,1,341.3337900000001,1,361.6866533333332,1,25934.39,0.5106,0.5106,,,,0.20129999999999998,0.0,311.37761271067416,-0.06351648899386708,281.39,0.036284160773303986,0.01953663287118413,12.2,-6.6,18.799999999999997,Train / Val
2018-11-06,293.994,293.994,285.218,291.201,23335427,0.0,0.0,274.22790000000003,0,278.3166500000004,0,307.1734800000003,1,340.0832200000001,1,360.76069333333317,1,26120.96,0.128,0.128,,,,0.135,0.0,311.37761271067416,-0.06479789132888569,281.39,0.034866199936032016,0.0150281791316801,12.5,-6.3,18.8,Train / Val
2018-11-07,292.597,300.974,285.218,292.597,25726022,0.0,0.0,275.98300000000006,0,278.2967000000004,0,305.96478000000036,1,338.8685500000001,1,359.97672666666654,1,26147.69,,,360.0,,,0.214,0.23036121354627714,311.37761271067416,-0.0603145889236576,281.39,0.03982728597320451,0.011560137793600073,11.9,-7.1,19.0,Train / Val
2018-11-08,300.177,300.775,291.201,292.797,30646347,0.0,0.0,278.4363,0,278.65570000000037,0,304.6204600000003,1,337.6877900000001,1,359.21133999999984,1,26227.72,-0.2263,-0.2263,360.0,,,0.154,0.22952079427043293,311.37761271067416,-0.05967228198881103,281.39,0.04053804328512034,0.008892413687384674,11.9,-8.2,20.1,Train / Val
2018-11-09,286.813,286.813,277.439,278.436,28764444,0.0,0.0,280.351,1,279.2640000000003,1,302.90116000000035,1,336.3833600000001,1,358.35153999999983,1,25601.92,,,360.0,,,0.1445,0.2929362582424688,311.37761271067416,-0.10579313144546099,281.39,-0.01049788549699704,0.006840318221065133,17.6,-9.8,27.400000000000002,Train / Val
2018-11-12,274.647,276.043,269.261,269.86,27299303,0.0,0.0,281.4081,1,278.3764500000003,1,301.10210000000035,1,335.12481000000014,1,357.5128466666665,1,25633.18,-0.2023,-0.2023,360.0,,,0.08990000000000001,0.3340250500259394,311.37761271067416,-0.1333352528116769,281.39,-0.04097515903194848,0.005261783246973179,21.4,-11.8,33.2,Train / Val
2018-11-13,261.283,274.647,259.289,273.649,33466976,0.0,0.0,283.622,1,277.9576000000003,1,299.44664000000034,1,333.8702500000001,1,356.64501333333317,1,25792.87,0.296,0.296,360.0,,,0.10640000000000001,0.3155538664493567,311.37761271067416,-0.12116674793101079,281.39,-0.027509861757702758,0.004047525574594753,19.7,-10.3,30.0,Train / Val
2018-11-14,275.245,275.843,269.461,271.455,21334990,0.0,0.0,284.14050000000003,1,277.4988500000003,1,298.09434000000033,1,332.62765000000013,1,355.73469333333315,1,25654.43,-0.6124,-0.6124,360.0,,,0.1067,0.3261866607725039,311.37761271067416,-0.12821285500627644,281.39,-0.03530686946941963,0.0031134812112267327,20.6,-14.1,34.7,Train / Val
2018-11-15,283.223,288.01,276.841,287.212,46024464,0.0,0.0,285.15770000000003,0,277.8479000000003,0,297.20078000000035,1,331.5366400000001,1,354.8816533333332,1,26103.34,,,320.0,,,0.0608,0.11415957550520184,311.37761271067416,-0.07760870314439838,281.39,0.020690145349870237,0.0023949855470974868,14.0,-7.6,21.6,Train / Val
2018-11-16,289.207,290.603,285.018,289.606,25920320,0.0,0.0,283.8413,0,278.2667500000003,0,296.23942000000034,1,330.5553300000001,1,354.0286533333332,1,26183.53,,,381.0,,,0.031200000000000002,0.3155804783050076,311.37761271067416,-0.06992028913428627,281.39,0.029197910373502944,0.0018422965746903745,13.1,-10.2,23.299999999999997,Train / Val
2018-11-19,292.199,293.994,288.608,290.404,18040808,0.0,0.0,283.7217,0,278.26675000000023,0,295.5692600000003,1,329.6099300000001,1,353.2234266666665,1,26372.0,,,381.0,,,0.0823,0.3119653999256209,311.37761271067416,-0.06735748446424894,281.39,0.03203383204804733,0.0014171512113002878,12.8,-10.5,23.3,Train / Val
2018-11-20,283.423,284.22,280.032,280.83,17061588,0.0,0.0,282.6846,1,278.45625000000024,0,294.9110600000003,1,328.6545500000001,1,352.3888733333332,1,25840.34,,,381.0,,,0.0958,0.35669266104048725,311.37761271067416,-0.09810471743534888,281.39,-0.001990120473364332,0.0010901163163848369,16.6,-10.9,27.5,Train / Val
2018-11-21,276.641,290.603,276.242,288.808,22357879,0.0,0.0,282.3057,0,279.1443500000002,0,294.3685600000003,1,327.76300000000003,1,351.6406799999999,1,25971.47,,,381.0,,,0.11320000000000001,0.3192155341957288,311.37761271067416,-0.07248309380432372,281.39,0.026361988698958783,0.0008385510126037206,13.4,-10.2,23.6,Train / Val
2018-11-22,294.393,296.786,289.805,294.193,19959478,0.0,0.0,282.4453,0,280.4408000000002,0,293.99758000000026,0,326.7777,1,350.9668666666666,1,26019.41,-0.1779,-0.1779,381.0,,,0.1545,0.2950682035262566,311.37761271067416,-0.05518897958358293,281.39,0.04549912932229283,0.0006450392404644005,11.3,-11.5,22.8,Train / Val
2018-11-23,292.199,293.794,286.614,290.404,12015790,0.0,0.0,283.64209999999997,0,281.99655000000024,0,293.6625000000003,1,325.78443,1,350.2492133333332,1,25927.68,,,381.0,,,0.106,0.3119653999256209,311.37761271067416,-0.06735748446424894,281.39,0.03203383204804733,0.0004961840311264618,12.8,-12.4,25.200000000000003,Train / Val
2018-11-26,292.199,297.783,291.002,297.185,15160911,0.0,0.0,286.3746,0,283.8913500000003,0,293.4550800000003,0,324.93675999999994,1,349.5382866666665,1,26376.18,,,381.0,,,0.0723,0.28202971213217354,311.37761271067416,-0.045580067838279836,281.39,0.05613205870855409,0.00038168002394343216,10.2,-11.1,21.299999999999997,Train / Val
2018-11-27,298.581,302.969,295.589,302.969,27363126,0.0,0.0,289.3066,0,286.46430000000026,0,293.05618000000027,0,324.121,1,348.9030733333332,1,26331.96,0.4019,0.4019,381.0,,,0.111,0.2575544032557786,311.37761271067416,-0.027004551282520328,281.39,0.07668716016916033,0.00029360001841802474,8.1,-6.2,14.3,Train / Val
2018-11-28,306.16,314.138,303.966,313.939,34384748,0.0,0.0,293.55499999999995,0,288.84775000000025,0,292.7530200000003,0,323.40495999999996,1,348.3821266666665,1,26682.56,0.0,0.0,381.0,,,0.1384,0.21361156148168914,311.37761271067416,0.008225984093807925,281.39,0.11567219872774448,0.00022584616801386517,4.3,-6.2,10.5,Train / Val
2018-11-29,319.125,319.923,308.354,311.147,38087387,0.0,0.0,295.94849999999997,0,290.55310000000026,0,292.6094200000003,0,322.56726,1,347.82531999999986,1,26451.03,,,381.0,,,0.1925,0.22450160213661063,311.37761271067416,-0.000740620716648821,281.39,0.10575002665339928,0.00017372782154912705,5.3,-7.0,12.3,Train / Val
2018-11-30,311.944,314.138,307.556,311.147,23164493,0.0,0.0,298.1026,0,290.9719500000003,0,292.48976000000033,0,321.82131,1,347.33352666666656,1,26506.75,0.4019,0.4019,381.0,,,0.1175,0.22450160213661063,311.37761271067416,-0.000740620716648821,281.39,0.10575002665339928,0.0001336367858070208,5.3,-7.6,12.899999999999999,Train / Val
2018-12-03,327.103,327.302,319.125,323.912,35143989,0.0,0.0,301.4534,0,292.5875500000003,0,292.55360000000036,0,321.27680999999995,0,346.9573466666665,1,27182.04,,,381.0,,,0.1821,0.17624539998518118,311.37761271067416,0.04025461939992625,281.39,0.1511141120864281,0.00010279752754386216,1.1,-4.0,5.1,Train / Val
2018-12-04,325.308,327.502,319.324,327.502,25224551,0.0,0.0,306.12059999999997,0,294.4026000000003,0,292.63738000000035,0,320.76221999999996,0,346.5639733333332,1,27260.44,,,381.0,,,0.17679999999999998,0.16335167418824925,311.37761271067416,0.05178402888042033,281.39,0.1638722058353177,7.907502118758627e-05,-1.4,-6.4,5.0,Train / Val
2018-12-05,317.13,322.914,315.136,320.122,26006699,0.0,0.0,309.25199999999995,0,295.7788500000003,0,292.3701200000003,0,320.16386,1,346.10414666666657,1,26819.68,,,381.0,,,0.1173,0.1901712472120003,311.37761271067416,0.028082902984585933,281.39,0.1376452610256229,6.082693937506636e-05,-0.1,-9.8,9.700000000000001,Train / Val
2018-12-06,311.346,315.933,302.969,303.368,31464150,0.0,0.0,310.16949999999997,1,296.3074000000003,0,291.8994200000003,0,319.39396999999997,1,345.51670666666655,1,26156.38,0.0,0.0,381.0,,,0.09359999999999999,0.2559004245668628,311.37761271067416,-0.025723148947501717,281.39,0.0781051210064323,4.6789953365435664e-05,5.5,-10.8,16.3,Train / Val
2018-12-07,303.966,312.942,303.966,309.75,30969630,0.0,0.0,312.10409999999996,1,297.87310000000036,0,291.5124800000003,0,318.74375,1,345.02753999999993,1,26063.76,,,381.0,,,0.1092,0.2300242130750605,311.37761271067416,-0.0052271346565512244,281.39,0.10078538682966709,3.599227181956589e-05,5.5,-11.0,16.5,Train / Val
2018-12-10,303.368,308.155,302.77,307.158,17471804,0.0,0.0,313.10139999999996,1,299.7380000000004,0,291.16544000000033,0,318.04567,1,344.5356866666666,1,25752.38,,,381.0,,,0.1017,0.24040396147910847,311.37761271067416,-0.01355143253216129,281.39,0.09157397206723772,2.768636293812761e-05,7.1,-12.3,19.4,Train / Val
2018-12-11,308.953,312.742,307.357,310.349,17052744,0.0,0.0,313.83939999999996,1,301.5730000000004,0,290.9261000000003,0,317.40342999999996,1,344.0836866666666,1,25771.67,,,381.0,,,0.1059,0.22765016159227192,311.37761271067416,-0.003303425386686154,281.39,0.10291410497885489,2.129720226009816e-05,7.5,-12.0,19.5,Train / Val
2018-12-12,315.136,317.928,313.74,315.933,16057644,0.0,0.0,314.0388,0,303.7969000000004,0,290.92210000000034,0,316.8070599999999,1,343.5985866666666,1,26186.71,0.6705,0.6705,381.0,,,0.1101,0.2059518948637844,311.37761271067416,0.014629784234226895,281.39,0.12275844912754552,1.6382463276998585e-05,5.6,-9.4,15.0,Train / Val
2018-12-13,317.13,319.923,315.933,317.729,14133698,0.0,0.0,314.697,0,305.3227500000004,0,290.9739600000003,0,316.2844999999999,0,343.0989266666666,1,26524.35,,,381.0,,,0.0782,0.19913511199796052,311.37761271067416,0.02039770050914802,281.39,0.12914104978854968,1.260189482846045e-05,5.0,-8.9,13.9,Train / Val
2018-12-14,310.349,311.546,306.958,307.955,17041560,0.0,0.0,314.3778,1,306.24020000000036,0,290.9819400000003,0,315.62230999999997,1,342.45714666666663,1,26094.79,,,381.0,,,0.1499,0.2371937458394895,311.37761271067416,-0.010991839396798264,281.39,0.09440633995522218,9.693765252661883e-06,8.4,-10.3,18.700000000000003,Train / Val
2018-12-17,309.95,309.95,304.565,307.955,13791123,0.0,0.0,312.7821,1,307.11775000000034,0,291.0577200000003,0,314.91425,1,341.79812,1,26087.98,,,381.0,,,0.2415,0.2371937458394895,311.37761271067416,-0.010991839396798264,281.39,0.09440633995522218,7.456742502047603e-06,9.5,-12.9,22.4,Train / Val
2018-12-18,301.573,304.764,299.379,301.972,18770121,0.0,0.0,310.22909999999996,1,308.17485000000033,1,291.13352000000026,0,314.19622,1,341.07930666666664,1,25814.25,0.0,0.0,381.0,,,0.1027,0.2617063833732929,311.37761271067416,-0.030206451352730035,281.39,0.07314403496925981,5.735955770805847e-06,11.6,-11.8,23.4,Train / Val
2018-12-19,300.177,303.966,299.977,302.171,14666479,0.0,0.0,308.43399999999997,1,308.84300000000036,1,291.3170200000003,0,313.49813,1,340.4533666666666,1,25865.39,-0.1531,-0.1531,381.0,,,0.071,0.2608754645548381,311.37761271067416,-0.029567355952557772,281.39,0.07385123849461595,4.412273669850652e-06,13.7,-13.2,26.9,Train / Val
2018-12-20,299.379,304.166,298.781,300.775,16290305,0.0,0.0,308.1747,1,309.17210000000034,1,291.6201800000003,0,312.84392,1,339.83006666666665,1,25623.53,,,381.0,,,0.11109999999999999,0.2667276203141884,311.37761271067416,-0.03405065835778598,281.39,0.06889015245744345,3.3940566691158856e-06,14.2,-12.5,26.7,Train / Val
2018-12-21,297.384,317.729,296.188,314.338,41628409,0.0,0.0,308.6335,0,310.3688000000003,0,292.5815400000003,0,312.44502,0,339.199,1,25753.42,,,381.0,,,0.0983,0.21207108271987463,311.37761271067416,0.009507386428826425,281.39,0.11709015956501667,2.610812822396835e-06,9.3,-4.4,13.700000000000001,Train / Val
2018-12-24,314.338,314.338,307.756,309.75,14579845,0.0,0.0,308.8927,0,310.9970500000003,1,293.0243200000003,0,312.00223,1,338.5314933333334,1,25651.38,,,381.0,,,0.1216,0.2300242130750605,311.37761271067416,-0.0052271346565512244,281.39,0.10078538682966709,2.008317555689873e-06,10.9,-9.7,20.6,Train / Val
2018-12-27,311.147,315.933,306.16,308.753,17646140,0.0,0.0,308.73310000000004,0,311.2862500000002,1,293.55886000000027,0,311.6492,1,337.87728666666675,1,25478.88,0.0,0.0,381.0,,,0.09609999999999999,0.2339961069204186,311.37761271067416,-0.00842903472676082,281.39,0.09724226162976657,1.5448596582229793e-06,11.2,-9.8,21.0,Train / Val
2018-12-28,310.149,311.944,307.556,309.152,11541991,0.0,0.0,308.055,0,311.0469000000002,1,294.1293000000003,0,311.25229,1,337.23238666666674,1,25504.2,,,381.0,,,0.129,0.23240347790083837,311.37761271067416,-0.007147632391742209,281.39,0.09866022246703854,1.1883535832484456e-06,12.6,-11.1,23.7,Train / Val
2018-12-31,309.152,316.332,309.152,313.141,9891851,0.0,0.0,307.59620000000007,0,311.1466000000002,0,294.7875000000003,0,310.86336,0,336.61408000000006,1,25845.7,,,381.0,,,0.1711,0.21670429614774167,311.37761271067416,0.005663179423770481,281.39,0.11283627705320032,9.141181409603427e-07,11.1,-9.6,20.7,Train / Val
2019-01-02,314.138,314.138,305.362,305.761,15721297,0.0,0.0,307.37680000000006,1,310.8773000000002,1,295.2781400000003,0,310.36073999999996,1,335.96652000000006,1,25130.35,,,381.0,,,0.20679999999999998,0.24607127789351813,311.37761271067416,-0.018037946472063693,281.39,0.08660933224350553,7.031678007387253e-07,13.8,-9.5,23.3,Train / Val
2019-01-03,303.168,308.554,301.972,304.166,16420034,0.0,0.0,306.9979000000001,1,309.8900000000002,1,295.5533800000003,0,309.77236,1,335.3003466666667,1,25064.36,,,381.0,,,0.24059999999999998,0.2526054851627073,311.37761271067416,-0.023160344277464273,281.39,0.08094104268097668,5.408983082605578e-07,15.1,-11.6,26.7,Train / Val
2019-01-04,299.578,310.149,299.578,309.75,19329055,0.0,0.0,307.77570000000003,0,309.0024000000002,0,296.2075800000003,0,309.15405,0,334.69268000000005,1,25626.03,0.7959,0.7959,381.0,,,0.319,0.2300242130750605,311.37761271067416,-0.0052271346565512244,281.39,0.10078538682966709,4.1607562173889056e-07,13.3,-5.3,18.6,Train / Val
2019-01-07,317.13,317.928,312.742,316.731,24890962,0.0,0.0,309.23170000000005,0,308.8328500000002,0,297.04128000000026,0,308.63147999999995,0,334.17808666666673,1,25835.7,,,381.0,,,0.2369,0.20291351335991736,311.37761271067416,0.01719258890426434,281.39,0.12559437080208968,3.2005817056837737e-07,10.8,-5.3,16.1,Train / Val
2019-01-08,317.13,317.729,311.147,314.737,16264928,0.0,0.0,310.62790000000007,0,309.40130000000016,0,297.97074000000026,0,308.17872,0,333.6222800000001,1,25875.45,0.4767,0.4767,381.0,,,0.21960000000000002,0.21053450976529597,311.37761271067416,0.010788788763845147,281.39,0.11850812040228886,2.4619859274490565e-07,11.5,-6.9,18.4,Train / Val
2019-01-09,318.925,326.704,318.526,326.704,31878589,0.0,0.0,311.8645,0,310.24900000000014,0,299.31904000000026,0,307.9693,0,333.1143400000001,1,26462.32,,,381.0,,,0.2227,0.16619325138351537,311.37761271067416,0.049221224210382886,281.39,0.1610362841607733,1.8938353288069665e-07,7.7,-5.0,12.7,Train / Val
2019-01-10,328.1,328.898,322.316,328.1,24908010,0.0,0.0,313.69950000000006,0,311.29610000000014,0,300.69526000000025,0,307.89949,0,332.5425733333334,1,26521.43,,,381.0,,,0.2699,0.16123133191100258,311.37761271067416,0.05370452661561109,281.39,0.16599737019794603,1.4567964067745895e-07,7.3,-7.1,14.399999999999999,Train / Val
2019-01-11,329.895,333.685,328.3,330.294,20145214,0.0,0.0,315.85360000000003,0,312.29335000000015,0,302.2709400000002,0,307.95334,0,331.9521933333334,1,26667.27,,,381.0,,,0.2787,0.1535177750731167,311.37761271067416,0.06075063369087674,281.39,0.17379437790966268,1.120612620595838e-07,6.6,-9.2,15.799999999999999,Train / Val
2019-01-14,328.698,328.698,319.324,320.92,18977242,0.0,0.0,317.0304,0,312.54270000000014,0,303.36394000000024,0,307.80176,0,331.2660733333334,1,26298.33,,,381.0,,,0.40490000000000004,0.18721176617225477,311.37761271067416,0.030645707654623378,281.39,0.14048118270016707,8.620097081506447e-08,9.7,-10.6,20.299999999999997,Train / Val
2019-01-15,324.111,329.895,322.316,329.097,16953757,0.0,0.0,318.626,0,313.11110000000014,0,304.4050800000002,0,307.59433,0,330.60654666666676,1,26830.29,,,381.0,,,0.2925,0.15771337933800678,311.37761271067416,0.05690642668582058,281.39,0.16954049539784632,6.630843908851112e-08,7.0,-11.8,18.8,Train / Val
2019-01-16,329.097,330.095,324.311,330.095,16392202,0.0,0.0,321.0594,0,314.21810000000016,0,304.95158000000015,0,307.39887000000004,0,330.0480800000001,0,26902.1,,,381.0,,,0.2024,0.15421318105393889,311.37761271067416,0.06011153829070448,281.39,0.17308717438430654,5.1006491606547014e-08,6.6,-12.3,18.9,Train / Val
