Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,Close_below_SMA_10,SMA_20,Close_below_SMA_20,SMA_50,Close_below_SMA_50,SMA_100,Close_below_SMA_100,SMA_150,Close_below_SMA_150,^HSI_Close,title_sc,Actual_High_Next_20_P,Predicted_High_Next_20_P,MAE_P,Type
2018-01-25,66.528,66.528,65.641,65.827,5559168,0.0,0.0,66.08439999999987,1,67.17759999999993,1,65.87637999999995,1,62.66209000000004,0,60.74058666666675,0,32654.45,,0.7,-6.5,7.2,Train / Val
2018-01-26,66.295,66.295,65.734,65.874,5587166,0.0,0.0,66.08909999999989,1,67.06544999999993,1,65.93157999999995,1,62.72733000000004,0,60.809780000000075,0,33154.12,,0.6,-7.9,8.5,Train / Val
2018-01-29,65.921,66.248,65.22,65.36,6606113,0.0,0.0,66.02829999999989,1,66.94864999999993,1,65.97741999999995,1,62.79247000000004,0,60.87402000000008,0,32966.89,,0.3,-5.2,5.5,Train / Val
2018-01-30,65.407,65.547,64.379,64.706,6185229,0.0,0.0,65.91149999999989,1,66.76409999999993,1,66.01567999999995,1,62.846480000000035,0,60.93665333333342,0,32607.29,,0.9,-6.5,7.4,Train / Val
2018-01-31,64.987,64.987,64.052,64.659,8792421,0.0,0.0,65.76659999999988,1,66.55619999999993,1,66.03831999999994,1,62.900940000000034,0,61.00264666666674,0,32887.27,,0.9,-2.2,3.1,Train / Val
2018-02-01,65.22,65.267,64.332,64.519,5708230,0.0,0.0,65.62169999999989,1,66.34829999999994,1,66.05447999999996,1,62.95767000000004,0,61.06617333333342,0,32642.09,,0.0,-5.0,5.0,Train / Val
2018-02-02,64.286,64.519,63.305,63.538,8557425,0.0,0.0,65.35999999999989,1,66.06794999999994,1,66.04419999999996,1,62.999090000000045,0,61.12622000000008,0,32601.78,,1.2,-1.3,2.5,Train / Val
2018-02-05,62.697,63.071,62.417,62.744,6582177,0.0,0.0,65.04699999999988,1,65.77594999999994,1,66.02551999999996,1,63.03257000000004,1,61.183420000000076,0,32245.22,,2.5,-2.5,5.0,Train / Val
2018-02-06,60.782,62.23,60.595,61.81,8792567,0.0,0.0,64.53779999999988,1,65.39754999999994,1,65.97507999999996,1,63.05533000000005,1,61.23531333333341,0,30595.42,,4.0,-1.1,5.1,Train / Val
2018-02-07,61.81,62.51,61.669,61.856,13256654,0.0,0.0,64.08929999999988,1,65.12424999999993,1,65.90965999999997,1,63.079010000000046,1,61.286900000000074,0,30323.2,,3.9,-1.2,5.1,Train / Val
2018-02-08,62.23,62.464,61.669,61.763,6011596,0.0,0.0,63.68289999999988,1,64.88364999999993,1,65.84611999999997,1,63.108640000000044,1,61.335726666666744,0,30451.27,,4.1,-3.8,7.8999999999999995,Train / Val
2018-02-09,60.735,60.829,60.128,60.829,12582631,0.0,0.0,63.178399999999876,1,64.63374999999994,1,65.75455999999997,1,63.12297000000004,1,61.38077333333341,1,29507.42,,5.7,-0.2,5.9,Train / Val
2018-02-12,60.735,61.716,60.735,61.669,7212675,0.0,0.0,62.80929999999987,1,64.41879999999993,1,65.67325999999997,1,63.14157000000004,1,61.41948666666674,0,29459.63,,4.2,-4.3,8.5,Train / Val
2018-02-13,61.669,61.669,60.922,61.202,6214482,0.0,0.0,62.45889999999987,1,64.18519999999992,1,65.59569999999997,1,63.16146000000004,1,61.45845333333341,1,29839.53,0.6222,5.0,-3.6,8.6,Train / Val
2018-02-14,61.483,61.669,60.782,61.156,5600362,0.0,0.0,62.10859999999987,1,63.93759999999993,1,65.51067999999995,1,63.186860000000046,1,61.49742000000008,1,30515.6,,5.1,-4.2,9.3,Train / Val
2018-02-15,61.015,61.202,60.174,60.455,6378578,0.0,0.0,61.70219999999987,1,63.66194999999992,1,65.41911999999996,1,63.20709000000004,1,61.53048666666674,1,31115.43,,7.0,-4.9,11.9,Train / Val
2018-02-20,60.642,61.296,59.941,60.735,5981262,0.0,0.0,61.421899999999866,1,63.39094999999992,1,65.33781999999995,1,63.23287000000004,1,61.56236000000008,1,30873.63,,6.5,-5.0,11.5,Train / Val
2018-02-21,60.875,61.342,60.688,61.249,3475315,0.0,0.0,61.27239999999987,1,63.159699999999916,1,65.26679999999995,1,63.27113000000004,1,61.596133333333405,1,31431.89,,5.6,-2.7,8.3,Train / Val
2018-02-22,61.249,61.249,60.642,60.735,6194625,0.0,0.0,61.164899999999875,1,62.85134999999991,1,65.19017999999996,1,63.30609000000004,1,61.62372666666675,1,30965.68,,6.5,-3.6,10.1,Train / Val
2018-02-23,61.109,61.483,60.782,60.922,5044440,0.0,0.0,61.07149999999988,1,62.58039999999992,1,65.10421999999996,1,63.33695000000003,1,61.65317333333342,1,31267.17,,6.1,-5.9,12.0,Train / Val
2018-02-26,61.856,63.071,61.529,62.837,7544348,0.0,0.0,61.17889999999987,0,62.430899999999916,0,65.05467999999996,1,63.38880000000004,1,61.697840000000085,0,31498.6,,2.9,1.7,1.2,Train / Val
