Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,Close_above_SMA_10,SMA_20,Close_above_SMA_20,SMA_50,Close_above_SMA_50,SMA_100,Close_above_SMA_100,SMA_150,Close_above_SMA_150,SMA_200,Close_above_SMA_200,PClose_10,PHigh_10,PLow_10,PClose_20,PHigh_20,PLow_20,PClose_50,PHigh_50,PLow_50,PClose_100,PHigh_100,PLow_100,PClose_150,PHigh_150,PLow_150,PClose_200,PHigh_200,PLow_200,^HSI_Close,title_sc,supp_sc,Target_Price,BB_Price,BB_Count,Short_Ratio,Short_Count,Short_Amount,Target_Price_Uplift,Overall_sc,Avg_BB_Price,Close_over_Avg_BB,BB_Value,Close_over_BB,BB_Conf,Is_Weekday_0,Is_Weekday_1,Is_Weekday_2,Is_Weekday_3,Is_Weekday_4,Month_end,Next_trade_day,Actual_High_Next_5_P,Predicted_High_Next_5_P,MAE_P,Type
2016-01-18,38.72,38.763,37.986,38.029,4076715,0.0,0.0,38.603300000000075,0.985123033523039,39.19479999999994,0.9702562584832698,39.71858000000007,0.9574612184020662,38.31846000000002,0.9924459385893896,38.27075333333328,0.9936830787931547,38.431345000000015,0.9895308113728517,0.0,0.23063223508459418,0.2,0.0,0.14285714285714285,0.11996294580824438,0.030098280098281964,0.1887813211845093,0.14183976261127443,0.5361339600470044,0.5509850275807716,0.5635375792333227,0.5361339600470044,0.5509850275807716,0.5635375792333227,0.533235938641345,0.5509850275807716,0.5635375792333227,19237.45,,,,,,,,,0.0,,0.0,inf,0.0,inf,0.0011743951994961207,1,0,0,0,0,0,0.0,2.3,,,Train / Val
2016-01-19,38.504,38.893,38.288,38.85,11259123,0.0,0.0,38.59470000000008,1.0066148979004867,39.16674999999994,0.9919127831642928,39.709060000000065,0.9783661461641232,38.35176000000002,1.0129913203461844,38.274006666666615,1.0150492039767298,38.42383000000002,1.0110912941265873,0.7924710424710449,0.3463935886019602,0.4332046332046326,0.3962355212355211,0.2145615002757873,0.25984251968503863,0.2822481572481585,0.22579726651480614,0.23145400593471652,0.656727379553467,0.571473601260835,0.6091156051916685,0.656727379553467,0.571473601260835,0.6091156051916685,0.6531775018261511,0.571473601260835,0.6091156051916685,19635.81,,,,,,,,,0.0,,0.0,inf,0.0,inf,0.0009033809226893237,0,1,0,0,0,0,0.0,-0.4,,,Train / Val
2016-01-20,38.461,38.677,36.95,37.123,9217485,0.0,0.0,38.40050000000008,0.9667322040077583,39.04374999999994,0.9508051864895164,39.684440000000066,0.9354548029403952,38.36694000000002,0.9675778156923637,38.26767999999995,0.9700875516885279,38.410375000000016,0.9664836648952264,0.0,0.15405164737310872,0.0,0.0,0.09542195256481059,0.0,0.0,0.1642938496583138,0.0,0.40305522914218567,0.5374310480693455,0.40718382130999115,0.40305522914218567,0.5374310480693455,0.40718382130999115,0.40087655222790364,0.5374310480693455,0.40718382130999115,18886.3,,,,,,,,,0.0,,0.0,inf,0.0,inf,0.0006949084020687105,0,0,1,0,0,0,0.0,4.0,,,Train / Val
2016-01-21,37.123,38.245,36.691,36.778,7471929,0.0,0.0,38.20200000000008,0.9627244646877106,38.90129999999994,0.9454182765100408,39.661380000000065,0.9273000586464701,38.384590000000024,0.9581449222200882,38.25628666666661,0.9613583336107038,38.396025000000016,0.9578595700987272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3523795534665101,0.4693459416863664,0.368095381829158,0.3523795534665101,0.4693459416863664,0.368095381829158,0.350474799123448,0.4693459416863664,0.368095381829158,18542.15,,,,,,,,,0.0,,0.0,inf,0.0,inf,0.0005345449246682388,0,0,0,1,0,0,0.0,4.9,,,Train / Val
2016-01-22,37.641,38.073,37.511,37.77,9087990,0.0,0.0,38.12860000000008,0.9905949864406227,38.78474999999994,0.9738363660975012,39.65056000000007,0.9525716660748281,38.40540000000002,0.9834554515771214,38.24984666666662,0.9874549388171852,38.38394000000002,0.9840052897123116,0.4337560122431154,0.0,0.4418103448275877,0.29852542882937233,0.0,0.25665101721439754,0.22499432977999653,0.0,0.19584427991401976,0.49809048178613474,0.4422379826635143,0.49185028674917014,0.49809048178613474,0.4422379826635143,0.49185028674917014,0.49539810080350705,0.4422379826635143,0.49185028674917014,19080.51,,,,,,,,,0.0,,0.0,inf,0.0,inf,0.0004111884035909529,0,0,0,0,1,0,0.4,2.2,,,Train / Val
2016-01-25,38.332,38.504,37.814,37.857,5005644,0.0,0.0,38.11140000000008,0.9933248319400473,38.67899999999994,0.9787481579151494,39.606800000000064,0.9558207176545426,38.43130000000002,0.985056451382076,38.239286666666615,0.9900027772484612,38.37146000000001,0.9865926394252391,0.4717971141233061,0.33281853281853035,0.6050646551724143,0.3247065904303342,0.1958200817810074,0.3514866979655704,0.24472669539578157,0.12178581520203369,0.2682111296871264,0.5108695652173916,0.510165484633569,0.5375792333232717,0.5108695652173916,0.510165484633569,0.5375792333232717,0.5081081081081085,0.510165484633569,0.5375792333232717,19340.14,,,,,,,,,0.0,,0.0,inf,0.0,inf,0.0003162987719930407,1,0,0,0,0,0,0.0,2.1,,,Train / Val
2016-01-26,38.591,38.591,37.684,37.986,4965988,0.0,0.0,38.08980000000008,0.9972748609864036,38.59264999999994,0.9842806855709586,39.57324000000007,0.9598910779102224,38.463570000000026,0.9875838358217912,38.225993333333285,0.9937217240833867,38.35755000000002,0.9903135106387133,0.5282028858766938,0.4,0.5350215517241368,0.36352693349383036,0.23534756928668812,0.3107981220657261,0.2739850306191877,0.14636903079966104,0.23716264628612266,0.5298178613396004,0.5238770685579194,0.5179595532749768,0.5298178613396004,0.5238770685579194,0.5179595532749768,0.526953981008035,0.5238770685579194,0.5179595532749768,18860.8,,,,,,,,,0.0,,0.0,inf,0.0,inf,0.00024330674768695436,0,1,0,0,0,0,0.0,1.7,,,Train / Val
2016-01-27,38.591,38.591,37.598,37.684,6045962,0.0,0.0,37.95170000000008,0.9929462975308068,38.48254999999994,0.9792490362514973,39.53702000000007,0.9531320266423704,38.491550000000025,0.9790200706388797,38.20902666666662,0.9862590934009672,38.342545000000015,0.982824692518454,0.4372586872586861,0.5458377239199176,0.48868534482758574,0.27264520012037274,0.23534756928668812,0.28388106416275316,0.2054887729643908,0.14636903079966104,0.21662288034392094,0.4854582843713278,0.5238770685579194,0.5049803803199514,0.4854582843713278,0.5238770685579194,0.5049803803199514,0.4828341855368883,0.5238770685579194,0.5049803803199514,19052.45,,,,,,,,,0.0,,0.0,inf,0.0,inf,0.0001871590366822726,0,0,1,0,0,0,0.0,2.5,,,Train / Val
2016-01-28,37.9,37.9,37.166,37.425,5864016,0.0,0.0,37.82220000000008,0.9894982311975484,38.34874999999994,0.9759118615339498,39.487160000000074,0.9477764417598006,38.51609000000003,0.9716718389639232,38.196913333333285,0.9797912117506191,38.32355000000001,0.9765535812835707,0.3122586872586861,0.0,0.2619966905681167,0.19725609756097506,0.0,0.1486697965571187,0.14674529371739592,0.0,0.11344638165751005,0.4474148061104582,0.41497241922773775,0.43978267431331053,0.4474148061104582,0.41497241922773775,0.43978267431331053,0.4474148061104582,0.41497241922773775,0.43978267431331053,19195.83,,,,,,,,,0.0,,0.0,inf,0.0,inf,0.0001439684897555943,0,0,0,1,0,1,0.0,3.2,,,Train / Val
2016-01-29,37.166,38.332,37.166,38.288,7990738,0.0,0.0,37.779000000000075,1.0134730935175607,38.26024999999994,1.0007252958357578,39.455400000000076,0.9704121615799085,38.55180000000003,0.9931572585456443,38.18886666666662,1.0025958700005073,38.31737000000001,0.9992335068925656,0.7287644787644768,0.43504531722054507,0.29743268628678526,0.5734903152297746,0.204255319148937,0.2037752037752017,0.34248128827398466,0.11637931034482807,0.11344638165751005,0.5741774383078729,0.48305752561071685,0.43978267431331053,0.5741774383078729,0.48305752561071685,0.43978267431331053,0.5741774383078729,0.48305752561071685,0.43978267431331053,19683.11,,,,,,,,,0.0,,0.0,inf,0.0,inf,0.00011074499211968791,0,0,0,0,1,1,0.4,0.9,1.7,0.7999999999999999,Train / Val
2016-02-01,38.634,38.634,37.555,37.77,5902007,0.0,0.0,37.753100000000074,1.0004476453589222,38.17819999999993,0.9893080344280262,39.39806000000007,0.9586766454998021,38.58571000000003,0.9788597903213385,38.179053333333286,0.9892859225774425,38.309640000000016,0.9859137282417686,0.47876447876448025,0.7391742195367575,0.5410144020037573,0.4337560122431154,0.42501447596989006,0.3706563706563701,0.22499432977999653,0.19773706896551754,0.2063529973728201,0.45770512617044956,0.5243571314486504,0.49849079384243866,0.49809048178613474,0.5306540583136324,0.49849079384243866,0.49809048178613474,0.5306540583136324,0.49849079384243866,19595.5,,,,,,,,,0.0,,0.0,inf,0.0,inf,8.5188455476683e-05,1,0,0,0,0,0,0.0,1.3,1.3,0.0,Train / Val
2016-02-02,37.684,38.245,37.641,38.159,6613606,0.0,0.0,37.68400000000007,1.0126048190213335,38.139349999999936,1.0005152159121764,39.33750000000008,0.9700413091833473,38.61083000000003,0.9882978428591142,38.17267999999995,0.9996416285154736,38.30364500000001,0.9962237275329799,0.9145695364238424,0.44401544401544196,0.8459483526268903,0.6038478355924796,0.19976838448175918,0.40755040755040645,0.32251284446520295,0.0929418103448272,0.2268927633150218,0.5194413585145213,0.4622264813927483,0.474598279500081,0.5552291421856641,0.4693459416863664,0.511469966797464,0.5552291421856641,0.4693459416863664,0.511469966797464,19446.84,,,,,,,,,0.0,,0.0,inf,0.0,inf,6.552958113591e-05,0,1,0,0,0,0,0.0,-0.1,1.2,1.3,Train / Val
2016-02-03,38.116,38.116,37.252,37.339,8362799,0.0,0.0,37.705600000000075,0.990277306288719,38.05304999999993,0.981235406885915,39.26308000000008,0.9509951842799883,38.62352000000003,0.9667425444392425,38.16507333333329,0.9783552536079683,38.29376000000001,0.9750674783567868,0.3715231788079475,0.29427792915531414,0.49955476402493426,0.24529951902055103,0.12507237984945027,0.2764908822079847,0.13398614759971322,0.058189655172414034,0.13398614759971347,0.3893032851928262,0.44162274397061163,0.41145917870475623,0.43478260869565233,0.4490149724192273,0.452761847268337,0.43478260869565233,0.4490149724192273,0.452761847268337,18991.59,,,,,,,,,0.0,,0.0,inf,0.0,inf,5.040737010454616e-05,0,0,1,0,0,0,0.0,1.3,1.6,0.30000000000000004,Train / Val
2016-02-04,37.555,37.814,37.08,37.123,34293159,0.0,0.0,37.74010000000007,0.9836486919748472,37.97104999999993,0.9776658796635876,39.18624000000008,0.9473478445495133,38.644200000000026,0.9606357487022625,38.15658666666662,0.9729119725593915,38.28424500000001,0.9696678098262088,0.0,0.0,0.0,0.1508526453869694,0.0,0.20959051724137767,0.08239789825650788,0.0,0.09387065637065539,0.35502301222028193,0.3933876377575467,0.3835416328518096,0.40305522914218567,0.40141843971631164,0.42680350135828504,0.40305522914218567,0.40141843971631164,0.42680350135828504,19183.09,,,,,,,,,0.0,,0.0,inf,0.0,inf,3.877490008042012e-05,0,0,0,1,0,0,0.0,1.9,1.0,0.8999999999999999,Train / Val
2016-02-05,37.339,37.382,37.037,37.123,6479114,0.0,0.0,37.67540000000007,0.9853379128025165,37.90199999999993,0.9794469948815383,39.11286000000008,0.9491251726414258,38.66657000000003,0.9600799864068618,38.14866666666662,0.9731139576743628,38.27576500000001,0.9698826398375053,0.0,0.0,0.0,0.1508526453869694,0.0,0.18642241379310212,0.08239789825650788,0.0,0.08349420849420769,0.34175574991901514,0.3243890752275991,0.37228305278640283,0.40305522914218567,0.3333333333333326,0.42031391488077235,0.40305522914218567,0.3333333333333326,0.42031391488077235,19288.17,,,,,,,,,0.0,,0.0,inf,0.0,inf,2.9826846215707785e-05,0,0,0,0,1,0,1.0,1.9,1.3,0.5999999999999999,Train / Val
2016-02-11,36.26,36.95,36.26,36.778,9254619,0.0,0.0,37.567500000000074,0.9789844945764271,37.83944999999993,0.971948588047661,39.03862000000008,0.9420927276630148,38.68211000000002,0.9507754359831968,38.13562666666662,0.9644000430743338,38.264735,0.9611460787589408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2858762552640105,0.22929409819804936,0.24530151985618528,0.3523795534665101,0.2652482269503546,0.3030485964382729,0.3523795534665101,0.2652482269503546,0.3030485964382729,18545.8,-0.7034,-0.7034,,,,,,,0.0,-0.7034,0.0,inf,0.0,inf,2.2943727858236756e-05,0,0,0,1,0,0,0.0,2.9,0.8,2.0999999999999996,Train / Val
2016-02-12,36.648,37.209,36.605,37.08,6547915,0.0,0.0,37.47690000000007,0.9894094762373603,37.783349999999935,0.9813846575277222,38.96610000000008,0.9515963876292449,38.699820000000024,0.958143991367401,38.12600666666662,0.9725644839804023,38.255215,0.969279613250115,0.2,0.15380047505938285,0.24981897175959364,0.13205072146917346,0.10711331679073632,0.1508526453869694,0.07212801528540703,0.0588235294117648,0.07540983606557347,0.33479105928085523,0.27211109274260226,0.3016832815819573,0.3967391304347827,0.30606776989755724,0.3551162088741315,0.3967391304347827,0.30606776989755724,0.3551162088741315,18319.58,0.0,0.0,,,,,,,0.0,0.0,0.0,inf,0.0,inf,1.7649021429412888e-05,0,0,0,0,1,0,0.4,2.1,1.2,0.9000000000000001,Train / Val
2016-02-15,37.209,37.814,37.209,37.727,5335987,0.0,0.0,37.48120000000007,1.0065579543877978,37.71644999999993,1.000279718796442,38.906520000000086,0.9696832304713944,38.72189000000002,0.9743067809964848,38.11872666666661,0.9897235112260672,38.25038,0.9863169986807974,0.6284768211920525,0.5130641330166262,0.687183200579294,0.45801158301158146,0.41698841698841654,0.41495408832531944,0.22665392882732194,0.19622984328866624,0.20743169398907205,0.4395853579527047,0.37212762440072705,0.4003922209511363,0.4917743830787308,0.40141843971631164,0.44627226079082427,0.4917743830787308,0.40141843971631164,0.44627226079082427,18918.14,,,,,,,,,0.0,,0.0,inf,0.0,inf,1.3576170330317606e-05,1,0,0,0,0,0,0.0,0.3,1.3,1.0,Train / Val
2016-02-16,37.468,37.598,36.993,37.123,7230829,0.0,0.0,37.451000000000064,0.9912418894021504,37.63659999999993,0.9863537088897527,38.830540000000084,0.9560258497564009,38.74003000000002,0.9582594541098698,38.111933333333276,0.9740518717671994,38.240449999999996,0.9707783250458611,0.22847682119205254,0.3847980997624686,0.5307748008689385,0.16650579150579073,0.31274131274131156,0.32664884135472555,0.08239789825650788,0.14717238246649927,0.16021857923497348,0.34175574991901514,0.3364192428500573,0.3650923353489135,0.40305522914218567,0.3673758865248221,0.4136734077875039,0.40305522914218567,0.3673758865248221,0.4136734077875039,19122.08,,,,,,,,,0.0,,0.0,inf,0.0,inf,1.0443207946398156e-05,0,1,0,0,0,0,0.0,2.0,1.2,0.8,Train / Val
2016-02-17,37.209,37.425,37.037,37.123,4467994,0.0,0.0,37.33450000000006,0.9943349984598678,37.55674999999993,0.9884508111058615,38.75370000000009,0.9579214371788994,38.75267000000002,0.9579468975944103,38.10993333333328,0.9741029897716968,38.230934999999995,0.9710199345111492,0.24981897175959364,0.28206650831353625,0.5626357711803047,0.16650579150579073,0.24446731857951357,0.38313609467455695,0.08783095723014218,0.12092668024439782,0.18951219512195142,0.34175574991901514,0.3078194742932708,0.37228305278640283,0.40305522914218567,0.34011032308904565,0.42031391488077235,0.40305522914218567,0.34011032308904565,0.42031391488077235,18924.57,,,,,,,,,0.0,,0.0,inf,0.0,inf,8.033236881844737e-06,0,0,1,0,0,0,0.0,2.0,1.9,0.10000000000000009,Train / Val
2016-02-18,37.252,37.857,37.166,37.598,5930625,0.0,0.0,37.31730000000007,1.0075219804219473,37.53519999999993,1.0016730961870475,38.69414000000009,0.9716716794842813,38.76626000000002,0.9698640002930379,38.10855999999994,0.9866024851109583,38.22337999999999,0.9836388095453622,0.5937726285300508,0.7003861003861006,0.6560463432295428,0.39575289575289535,0.466803911477096,0.4467455621301772,0.2087576374745416,0.23346203346203268,0.2233177224550156,0.418691286038225,0.3792362373946102,0.39336492890995206,0.47282608695652195,0.4081954294720247,0.43978267431331053,0.47282608695652195,0.4081954294720247,0.43978267431331053,19363.08,,,,,,,,,0.0,,0.0,inf,0.0,inf,6.179412986034412e-06,0,0,0,1,0,0,0.0,0.5,1.6,1.1,Train / Val
2016-02-19,37.77,37.77,37.339,37.382,3517585,0.0,0.0,37.23960000000007,1.0038238864004965,37.461799999999926,0.9978698300668968,38.63544000000009,0.967557247956796,38.77473000000002,0.9640815035978324,38.102926666666605,0.9810794936311994,38.21577999999999,0.9781823110767335,0.6364594309799794,0.7032590051457998,1.0,0.4,0.4748118123914313,0.6943371943371939,0.1537678207739304,0.21106821106821125,0.2659600690165147,0.3837058632977,0.36485369482559116,0.42163752247099173,0.44109870740305523,0.3944838455476754,0.4658919408391182,0.44109870740305523,0.3944838455476754,0.4658919408391182,19285.5,,,,,,,,,0.0,,0.0,inf,0.0,inf,4.753394604641855e-06,0,0,0,0,1,0,0.4,2.2,1.8,0.40000000000000013,Train / Val
2016-02-22,37.382,37.511,36.864,37.123,7057751,0.0,0.0,37.21800000000007,0.9974474716534991,37.461799999999926,0.9909561206348887,38.563780000000094,0.9626390359036356,38.78611000000002,0.9571209899626433,38.09613333333327,0.9744558502875198,38.20170499999999,0.971762909535059,0.36354056902002063,0.6185226019845669,0.5597775718257635,0.22847682119205254,0.33313539192399094,0.38867438867438764,0.0986842105263154,0.15657270443762217,0.16271551724137895,0.34175574991901514,0.32203670028103826,0.3440104592253631,0.40305522914218567,0.3536643026004728,0.39420464835496466,0.40305522914218567,0.3536643026004728,0.39420464835496466,19464.09,,,,,,,,,0.0,,0.0,inf,0.0,inf,3.6564573881860424e-06,1,0,0,0,0,0,0.0,2.9,1.4,1.5,Train / Val
2016-02-23,37.123,37.123,36.734,36.864,7336547,0.0,0.0,37.19210000000007,0.9911782340873446,37.466099999999926,0.9839294722429095,38.49558000000009,0.957616432847613,38.80039000000002,0.9500935428741819,38.08591999999994,0.9679167524376477,38.18384499999999,0.9654344658061546,0.09062170706006185,0.19073869900771268,0.43929564411492444,0.05695364238410506,0.10273159144892813,0.305019305019307,0.025880228708997446,0.048283561261511246,0.13072255929398874,0.2998056365403303,0.2578938667548347,0.3227651577055077,0.36501175088131604,0.29251379038613,0.3745849683066707,0.36501175088131604,0.29251379038613,0.3745849683066707,19414.78,,,,,,,,,0.0,,0.0,inf,0.0,inf,2.812659529373879e-06,0,1,0,0,0,0,0.0,6.3,1.4,4.9,Train / Val
2016-02-24,37.08,37.382,36.907,37.123,9788313,0.0,0.0,37.19210000000007,0.9981420785596923,37.43374999999993,0.9916986676461766,38.43860000000009,0.9657739876062059,38.81388000000002,0.9564362027192329,38.0760266666666,0.9749704275866335,38.17018499999999,0.9725653674458221,0.36354056902002063,0.4762954796030835,0.5996292863762726,0.22847682119205254,0.256532066508311,0.41634491634491483,0.10382184772795632,0.12056935528886276,0.17843353557639205,0.34175574991901514,0.3007108612993876,0.3510377512665462,0.40305522914218567,0.3333333333333326,0.40069423483247735,0.40305522914218567,0.3333333333333326,0.40069423483247735,19192.45,,,,,,,,,0.0,,0.0,inf,0.0,inf,2.163584253364522e-06,0,0,1,0,0,0,0.0,5.6,1.7,3.8999999999999995,Train / Val
2016-02-25,37.382,37.468,36.993,37.08,5415037,0.0,0.0,37.22230000000006,0.9961770229136818,37.394899999999936,0.9915790655945078,38.37904000000009,0.9661523581621613,38.83455000000002,0.9548198704504102,38.06245999999994,0.9741882158956636,38.15692999999999,0.9717762933233887,0.25028968713789246,0.47002724795641027,0.528610354223439,0.2,0.3076009501187657,0.514747191011239,0.09088173337345759,0.14457158805470302,0.20215113072256016,0.2168192219679635,0.21633888048411584,0.24504469490866743,0.3967391304347827,0.3468873128447598,0.4136734077875039,0.3967391304347827,0.3468873128447598,0.4136734077875039,18888.75,,,,0.0,750000.0,,,,0.0,,0.0,inf,0.0,inf,0.23411893241766818,0,0,0,1,0,0,0.0,5.7,1.6,4.1,Train / Val
